"","Consumer_Class","Consumer_Order","Consumer_Family","Consumer_Genus","Consumer_Species","Resource_Class","Resource_Order","Resource_Family","Resource_Genus","Resource_Species"
"4117","Aves","Coraciiformes","Coraciidae","Coracias","Coracias caudatus","Mammalia","Rodentia","Muridae","Mus","Mus minutoides"
"4118","Aves","Coraciiformes","Coraciidae","Coracias","Coracias caudatus","Mammalia","Rodentia","Muridae","Mus","Mus musculus"
"4119","Aves","Coraciiformes","Coraciidae","Coracias","Coracias caudatus","Mammalia","Rodentia","Muridae","Otomys","Otomys angoniensis"
"4120","Aves","Coraciiformes","Coraciidae","Coracias","Coracias caudatus","Mammalia","Rodentia","Muridae","Rattus","Rattus rattus"
"4121","Aves","Coraciiformes","Coraciidae","Coracias","Coracias caudatus","Mammalia","Rodentia","Muridae","Rhabdomys","Rhabdomys pumilio"
"4122","Aves","Coraciiformes","Coraciidae","Coracias","Coracias caudatus","Mammalia","Rodentia","Muridae","Thallomys","Thallomys paedulcus"
"4123","Aves","Coraciiformes","Coraciidae","Coracias","Coracias caudatus","Mammalia","Rodentia","Muridae","Zelotomys","Zelotomys hildegardeae"
"4124","Aves","Coraciiformes","Coraciidae","Coracias","Coracias caudatus","Mammalia","Rodentia","Nesomyidae","Dendromus","Dendromus melanotis"
"4125","Aves","Coraciiformes","Coraciidae","Coracias","Coracias caudatus","Mammalia","Rodentia","Nesomyidae","Saccostomus","Saccostomus campestris"
"4126","Aves","Coraciiformes","Coraciidae","Coracias","Coracias caudatus","Mammalia","Rodentia","Nesomyidae","Steatomys","Steatomys pratensis"
"4127","Aves","Coraciiformes","Coraciidae","Coracias","Coracias caudatus","Mammalia","Rodentia","Pedetidae","Pedetes","Pedetes capensis"
"4128","Aves","Coraciiformes","Coraciidae","Coracias","Coracias caudatus","Mammalia","Rodentia","Spalacidae","Tachyoryctes","Tachyoryctes splendens"
"4129","Aves","Coraciiformes","Coraciidae","Coracias","Coracias caudatus","Mammalia","Rodentia","Thryonomyidae","Thryonomys","Thryonomys gregorianus"
"4130","Aves","Coraciiformes","Coraciidae","Coracias","Coracias caudatus","Mammalia","Rodentia","Thryonomyidae","Thryonomys","Thryonomys swinderianus"
"4131","Aves","Falconiformes","Falconidae","Falco","Falco ardosiaceus","Mammalia","Lagomorpha","Leporidae","Lepus","Lepus capensis"
"4132","Aves","Falconiformes","Falconidae","Falco","Falco ardosiaceus","Mammalia","Macroscelidea","Macroscelididae","Elephantulus","Elephantulus rufescens"
"4133","Aves","Falconiformes","Falconidae","Falco","Falco ardosiaceus","Mammalia","Rodentia","Bathyergidae","Heliophobius","Heliophobius argenteocinereus"
"4134","Aves","Falconiformes","Falconidae","Falco","Falco ardosiaceus","Mammalia","Rodentia","Gliridae","Graphiurus","Graphiurus murinus"
"4135","Aves","Falconiformes","Falconidae","Falco","Falco ardosiaceus","Mammalia","Rodentia","Muridae","Acomys","Acomys wilsoni"
"4136","Aves","Falconiformes","Falconidae","Falco","Falco ardosiaceus","Mammalia","Rodentia","Muridae","Aethomys","Aethomys chrysophilus"
"4137","Aves","Falconiformes","Falconidae","Falco","Falco ardosiaceus","Mammalia","Rodentia","Muridae","Aethomys","Aethomys kaiseri"
"4138","Aves","Falconiformes","Falconidae","Falco","Falco ardosiaceus","Mammalia","Rodentia","Muridae","Arvicanthis","Arvicanthis niloticus"
"4139","Aves","Falconiformes","Falconidae","Falco","Falco ardosiaceus","Mammalia","Rodentia","Muridae","Dipodillus","Dipodillus harwoodi"
"4140","Aves","Falconiformes","Falconidae","Falco","Falco ardosiaceus","Mammalia","Rodentia","Muridae","Gerbilliscus","Gerbilliscus robustus"
"4141","Aves","Falconiformes","Falconidae","Falco","Falco ardosiaceus","Mammalia","Rodentia","Muridae","Grammomys","Grammomys dolichurus"
"4142","Aves","Falconiformes","Falconidae","Falco","Falco ardosiaceus","Mammalia","Rodentia","Muridae","Lemniscomys","Lemniscomys barbarus"
"4143","Aves","Falconiformes","Falconidae","Falco","Falco ardosiaceus","Mammalia","Rodentia","Muridae","Lemniscomys","Lemniscomys griselda"
"4144","Aves","Falconiformes","Falconidae","Falco","Falco ardosiaceus","Mammalia","Rodentia","Muridae","Lemniscomys","Lemniscomys striatus"
"4145","Aves","Falconiformes","Falconidae","Falco","Falco ardosiaceus","Mammalia","Rodentia","Muridae","Mastomys","Mastomys natalensis"
"4146","Aves","Falconiformes","Falconidae","Falco","Falco ardosiaceus","Mammalia","Rodentia","Muridae","Mus","Mus minutoides"
"4147","Aves","Falconiformes","Falconidae","Falco","Falco ardosiaceus","Mammalia","Rodentia","Muridae","Mus","Mus musculus"
"4148","Aves","Falconiformes","Falconidae","Falco","Falco ardosiaceus","Mammalia","Rodentia","Muridae","Otomys","Otomys angoniensis"
"4149","Aves","Falconiformes","Falconidae","Falco","Falco ardosiaceus","Mammalia","Rodentia","Muridae","Rattus","Rattus rattus"
"4150","Aves","Falconiformes","Falconidae","Falco","Falco ardosiaceus","Mammalia","Rodentia","Muridae","Rhabdomys","Rhabdomys pumilio"
"4151","Aves","Falconiformes","Falconidae","Falco","Falco ardosiaceus","Mammalia","Rodentia","Muridae","Thallomys","Thallomys paedulcus"
"4152","Aves","Falconiformes","Falconidae","Falco","Falco ardosiaceus","Mammalia","Rodentia","Muridae","Zelotomys","Zelotomys hildegardeae"
"4153","Aves","Falconiformes","Falconidae","Falco","Falco ardosiaceus","Mammalia","Rodentia","Nesomyidae","Dendromus","Dendromus melanotis"
"4154","Aves","Falconiformes","Falconidae","Falco","Falco ardosiaceus","Mammalia","Rodentia","Nesomyidae","Saccostomus","Saccostomus campestris"
"4155","Aves","Falconiformes","Falconidae","Falco","Falco ardosiaceus","Mammalia","Rodentia","Nesomyidae","Steatomys","Steatomys pratensis"
"4156","Aves","Falconiformes","Falconidae","Falco","Falco ardosiaceus","Mammalia","Rodentia","Pedetidae","Pedetes","Pedetes capensis"
"4157","Aves","Falconiformes","Falconidae","Falco","Falco ardosiaceus","Mammalia","Rodentia","Spalacidae","Tachyoryctes","Tachyoryctes splendens"
"4158","Aves","Falconiformes","Falconidae","Falco","Falco ardosiaceus","Mammalia","Rodentia","Thryonomyidae","Thryonomys","Thryonomys gregorianus"
"4159","Aves","Falconiformes","Falconidae","Falco","Falco ardosiaceus","Mammalia","Rodentia","Thryonomyidae","Thryonomys","Thryonomys swinderianus"
"4160","Aves","Strigiformes","Strigidae","Glaucidium","Glaucidium perlatum","Mammalia","Lagomorpha","Leporidae","Lepus","Lepus capensis"
"4161","Aves","Strigiformes","Strigidae","Glaucidium","Glaucidium perlatum","Mammalia","Macroscelidea","Macroscelididae","Elephantulus","Elephantulus rufescens"
"4162","Aves","Strigiformes","Strigidae","Glaucidium","Glaucidium perlatum","Mammalia","Rodentia","Bathyergidae","Heliophobius","Heliophobius argenteocinereus"
"4163","Aves","Strigiformes","Strigidae","Glaucidium","Glaucidium perlatum","Mammalia","Rodentia","Gliridae","Graphiurus","Graphiurus murinus"
"4164","Aves","Strigiformes","Strigidae","Glaucidium","Glaucidium perlatum","Mammalia","Rodentia","Muridae","Acomys","Acomys wilsoni"
"4165","Aves","Strigiformes","Strigidae","Glaucidium","Glaucidium perlatum","Mammalia","Rodentia","Muridae","Aethomys","Aethomys chrysophilus"
"4166","Aves","Strigiformes","Strigidae","Glaucidium","Glaucidium perlatum","Mammalia","Rodentia","Muridae","Aethomys","Aethomys kaiseri"
"4167","Aves","Strigiformes","Strigidae","Glaucidium","Glaucidium perlatum","Mammalia","Rodentia","Muridae","Arvicanthis","Arvicanthis niloticus"
"4168","Aves","Strigiformes","Strigidae","Glaucidium","Glaucidium perlatum","Mammalia","Rodentia","Muridae","Dipodillus","Dipodillus harwoodi"
"4169","Aves","Strigiformes","Strigidae","Glaucidium","Glaucidium perlatum","Mammalia","Rodentia","Muridae","Gerbilliscus","Gerbilliscus robustus"
"4170","Aves","Strigiformes","Strigidae","Glaucidium","Glaucidium perlatum","Mammalia","Rodentia","Muridae","Grammomys","Grammomys dolichurus"
"4171","Aves","Strigiformes","Strigidae","Glaucidium","Glaucidium perlatum","Mammalia","Rodentia","Muridae","Lemniscomys","Lemniscomys barbarus"
"4172","Aves","Strigiformes","Strigidae","Glaucidium","Glaucidium perlatum","Mammalia","Rodentia","Muridae","Lemniscomys","Lemniscomys griselda"
"4173","Aves","Strigiformes","Strigidae","Glaucidium","Glaucidium perlatum","Mammalia","Rodentia","Muridae","Lemniscomys","Lemniscomys striatus"
"4174","Aves","Strigiformes","Strigidae","Glaucidium","Glaucidium perlatum","Mammalia","Rodentia","Muridae","Mastomys","Mastomys natalensis"
"4175","Aves","Strigiformes","Strigidae","Glaucidium","Glaucidium perlatum","Mammalia","Rodentia","Muridae","Mus","Mus minutoides"
"4176","Aves","Strigiformes","Strigidae","Glaucidium","Glaucidium perlatum","Mammalia","Rodentia","Muridae","Mus","Mus musculus"
"4177","Aves","Strigiformes","Strigidae","Glaucidium","Glaucidium perlatum","Mammalia","Rodentia","Muridae","Otomys","Otomys angoniensis"
"4178","Aves","Strigiformes","Strigidae","Glaucidium","Glaucidium perlatum","Mammalia","Rodentia","Muridae","Rattus","Rattus rattus"
"4179","Aves","Strigiformes","Strigidae","Glaucidium","Glaucidium perlatum","Mammalia","Rodentia","Muridae","Rhabdomys","Rhabdomys pumilio"
"4180","Aves","Strigiformes","Strigidae","Glaucidium","Glaucidium perlatum","Mammalia","Rodentia","Muridae","Thallomys","Thallomys paedulcus"
"4181","Aves","Strigiformes","Strigidae","Glaucidium","Glaucidium perlatum","Mammalia","Rodentia","Muridae","Zelotomys","Zelotomys hildegardeae"
"4182","Aves","Strigiformes","Strigidae","Glaucidium","Glaucidium perlatum","Mammalia","Rodentia","Nesomyidae","Dendromus","Dendromus melanotis"
"4183","Aves","Strigiformes","Strigidae","Glaucidium","Glaucidium perlatum","Mammalia","Rodentia","Nesomyidae","Saccostomus","Saccostomus campestris"
"4184","Aves","Strigiformes","Strigidae","Glaucidium","Glaucidium perlatum","Mammalia","Rodentia","Nesomyidae","Steatomys","Steatomys pratensis"
"4185","Aves","Strigiformes","Strigidae","Glaucidium","Glaucidium perlatum","Mammalia","Rodentia","Pedetidae","Pedetes","Pedetes capensis"
"4186","Aves","Strigiformes","Strigidae","Glaucidium","Glaucidium perlatum","Mammalia","Rodentia","Spalacidae","Tachyoryctes","Tachyoryctes splendens"
"4187","Aves","Strigiformes","Strigidae","Glaucidium","Glaucidium perlatum","Mammalia","Rodentia","Thryonomyidae","Thryonomys","Thryonomys gregorianus"
"4188","Aves","Strigiformes","Strigidae","Glaucidium","Glaucidium perlatum","Mammalia","Rodentia","Thryonomyidae","Thryonomys","Thryonomys swinderianus"
"4189","Aves","Accipitriformes","Accipitridae","Buteo","Buteo augur","Amphibia","Anura","Dicroglossidae","Hoplobatrachus","Hoplobatrachus occipitalis"
"4190","Aves","Accipitriformes","Accipitridae","Buteo","Buteo augur","Amphibia","Anura","Pipidae","Xenopus","Xenopus muelleri"
"4191","Aves","Accipitriformes","Accipitridae","Buteo","Buteo augur","Amphibia","Anura","Pyxicephalidae","Pyxicephalus","Pyxicephalus adspersus"
"4192","Aves","Accipitriformes","Accipitridae","Elanus","Elanus caeruleus","Amphibia","Anura","Dicroglossidae","Hoplobatrachus","Hoplobatrachus occipitalis"
"4193","Aves","Accipitriformes","Accipitridae","Elanus","Elanus caeruleus","Amphibia","Anura","Pipidae","Xenopus","Xenopus muelleri"
"4194","Aves","Accipitriformes","Accipitridae","Elanus","Elanus caeruleus","Amphibia","Anura","Pyxicephalidae","Pyxicephalus","Pyxicephalus adspersus"
"4195","Aves","Accipitriformes","Accipitridae","Kaupifalco","Kaupifalco monogrammicus","Amphibia","Anura","Dicroglossidae","Hoplobatrachus","Hoplobatrachus occipitalis"
"4196","Aves","Accipitriformes","Accipitridae","Kaupifalco","Kaupifalco monogrammicus","Amphibia","Anura","Pipidae","Xenopus","Xenopus muelleri"
"4197","Aves","Accipitriformes","Accipitridae","Kaupifalco","Kaupifalco monogrammicus","Amphibia","Anura","Pyxicephalidae","Pyxicephalus","Pyxicephalus adspersus"
"4198","Aves","Accipitriformes","Accipitridae","Melierax","Melierax metabates","Amphibia","Anura","Dicroglossidae","Hoplobatrachus","Hoplobatrachus occipitalis"
"4199","Aves","Accipitriformes","Accipitridae","Melierax","Melierax metabates","Amphibia","Anura","Pipidae","Xenopus","Xenopus muelleri"
"4200","Aves","Accipitriformes","Accipitridae","Melierax","Melierax metabates","Amphibia","Anura","Pyxicephalidae","Pyxicephalus","Pyxicephalus adspersus"
"4201","Aves","Coraciiformes","Coraciidae","Coracias","Coracias caudatus","Amphibia","Anura","Dicroglossidae","Hoplobatrachus","Hoplobatrachus occipitalis"
"4202","Aves","Coraciiformes","Coraciidae","Coracias","Coracias caudatus","Amphibia","Anura","Pipidae","Xenopus","Xenopus muelleri"
"4203","Aves","Coraciiformes","Coraciidae","Coracias","Coracias caudatus","Amphibia","Anura","Pyxicephalidae","Pyxicephalus","Pyxicephalus adspersus"
"4204","Aves","Falconiformes","Falconidae","Falco","Falco ardosiaceus","Amphibia","Anura","Dicroglossidae","Hoplobatrachus","Hoplobatrachus occipitalis"
"4205","Aves","Falconiformes","Falconidae","Falco","Falco ardosiaceus","Amphibia","Anura","Pipidae","Xenopus","Xenopus muelleri"
"4206","Aves","Falconiformes","Falconidae","Falco","Falco ardosiaceus","Amphibia","Anura","Pyxicephalidae","Pyxicephalus","Pyxicephalus adspersus"
"4207","Aves","Strigiformes","Strigidae","Glaucidium","Glaucidium perlatum","Amphibia","Anura","Dicroglossidae","Hoplobatrachus","Hoplobatrachus occipitalis"
"4208","Aves","Strigiformes","Strigidae","Glaucidium","Glaucidium perlatum","Amphibia","Anura","Pipidae","Xenopus","Xenopus muelleri"
"4209","Aves","Strigiformes","Strigidae","Glaucidium","Glaucidium perlatum","Amphibia","Anura","Pyxicephalidae","Pyxicephalus","Pyxicephalus adspersus"
"4210","Aves","Accipitriformes","Accipitridae","Buteo","Buteo augur","Aves","Anseriformes","Anatidae","Alopochen","Alopochen aegyptiaca"
"4211","Aves","Accipitriformes","Accipitridae","Buteo","Buteo augur","Aves","Anseriformes","Anatidae","Anas","Anas capensis"
"4212","Aves","Accipitriformes","Accipitridae","Buteo","Buteo augur","Aves","Columbiformes","Columbidae","Columba","Columba guinea"
"4213","Aves","Accipitriformes","Accipitridae","Buteo","Buteo augur","Aves","Columbiformes","Columbidae","Streptopelia","Streptopelia capicola"
"4214","Aves","Accipitriformes","Accipitridae","Buteo","Buteo augur","Aves","Columbiformes","Columbidae","Treron","Treron calvus"
"4215","Aves","Accipitriformes","Accipitridae","Buteo","Buteo augur","Aves","Passeriformes","Estrildidae","Pytilia","Pytilia melba"
"4216","Aves","Accipitriformes","Accipitridae","Buteo","Buteo augur","Aves","Passeriformes","Estrildidae","Uraeginthus","Uraeginthus bengalus"
"4217","Aves","Accipitriformes","Accipitridae","Buteo","Buteo augur","Aves","Passeriformes","Estrildidae","Uraeginthus","Uraeginthus ianthinogaster"
"4218","Aves","Accipitriformes","Accipitridae","Buteo","Buteo augur","Aves","Passeriformes","Passeridae","Histurgops","Histurgops ruficauda"
"4219","Aves","Accipitriformes","Accipitridae","Buteo","Buteo augur","Aves","Psittaciformes","Psittacidae","Agapornis","Agapornis fischeri"
"4220","Aves","Accipitriformes","Accipitridae","Buteo","Buteo augur","Aves","Psittaciformes","Psittacidae","Poicephalus","Poicephalus meyeri"
"4221","Aves","Accipitriformes","Accipitridae","Elanus","Elanus caeruleus","Aves","Anseriformes","Anatidae","Alopochen","Alopochen aegyptiaca"
"4222","Aves","Accipitriformes","Accipitridae","Elanus","Elanus caeruleus","Aves","Anseriformes","Anatidae","Anas","Anas capensis"
"4223","Aves","Accipitriformes","Accipitridae","Elanus","Elanus caeruleus","Aves","Columbiformes","Columbidae","Columba","Columba guinea"
"4224","Aves","Accipitriformes","Accipitridae","Elanus","Elanus caeruleus","Aves","Columbiformes","Columbidae","Streptopelia","Streptopelia capicola"
"4225","Aves","Accipitriformes","Accipitridae","Elanus","Elanus caeruleus","Aves","Columbiformes","Columbidae","Treron","Treron calvus"
"4226","Aves","Accipitriformes","Accipitridae","Elanus","Elanus caeruleus","Aves","Passeriformes","Estrildidae","Pytilia","Pytilia melba"
"4227","Aves","Accipitriformes","Accipitridae","Elanus","Elanus caeruleus","Aves","Passeriformes","Estrildidae","Uraeginthus","Uraeginthus bengalus"
"4228","Aves","Accipitriformes","Accipitridae","Elanus","Elanus caeruleus","Aves","Passeriformes","Estrildidae","Uraeginthus","Uraeginthus ianthinogaster"
"4229","Aves","Accipitriformes","Accipitridae","Elanus","Elanus caeruleus","Aves","Passeriformes","Passeridae","Histurgops","Histurgops ruficauda"
"4230","Aves","Accipitriformes","Accipitridae","Elanus","Elanus caeruleus","Aves","Psittaciformes","Psittacidae","Agapornis","Agapornis fischeri"
"4231","Aves","Accipitriformes","Accipitridae","Elanus","Elanus caeruleus","Aves","Psittaciformes","Psittacidae","Poicephalus","Poicephalus meyeri"
"4232","Aves","Accipitriformes","Accipitridae","Kaupifalco","Kaupifalco monogrammicus","Aves","Anseriformes","Anatidae","Alopochen","Alopochen aegyptiaca"
"4233","Aves","Accipitriformes","Accipitridae","Kaupifalco","Kaupifalco monogrammicus","Aves","Anseriformes","Anatidae","Anas","Anas capensis"
"4234","Aves","Accipitriformes","Accipitridae","Kaupifalco","Kaupifalco monogrammicus","Aves","Columbiformes","Columbidae","Columba","Columba guinea"
"4235","Aves","Accipitriformes","Accipitridae","Kaupifalco","Kaupifalco monogrammicus","Aves","Columbiformes","Columbidae","Streptopelia","Streptopelia capicola"
"4236","Aves","Accipitriformes","Accipitridae","Kaupifalco","Kaupifalco monogrammicus","Aves","Columbiformes","Columbidae","Treron","Treron calvus"
"4237","Aves","Accipitriformes","Accipitridae","Kaupifalco","Kaupifalco monogrammicus","Aves","Passeriformes","Estrildidae","Pytilia","Pytilia melba"
"4238","Aves","Accipitriformes","Accipitridae","Kaupifalco","Kaupifalco monogrammicus","Aves","Passeriformes","Estrildidae","Uraeginthus","Uraeginthus bengalus"
"4239","Aves","Accipitriformes","Accipitridae","Kaupifalco","Kaupifalco monogrammicus","Aves","Passeriformes","Estrildidae","Uraeginthus","Uraeginthus ianthinogaster"
"4240","Aves","Accipitriformes","Accipitridae","Kaupifalco","Kaupifalco monogrammicus","Aves","Passeriformes","Passeridae","Histurgops","Histurgops ruficauda"
"4241","Aves","Accipitriformes","Accipitridae","Kaupifalco","Kaupifalco monogrammicus","Aves","Psittaciformes","Psittacidae","Agapornis","Agapornis fischeri"
"4242","Aves","Accipitriformes","Accipitridae","Kaupifalco","Kaupifalco monogrammicus","Aves","Psittaciformes","Psittacidae","Poicephalus","Poicephalus meyeri"
