"","Source","Target","species","auc","aucpr","prevalence"
"3414","europe","serengeti","Dinemellia dinemelli",0.760085586461778,0.298279941671274,0.154704944178628
"3415","europe","serengeti","Eurocephalus anguitimens",0.820112818517798,0.339663180065302,0.154704944178628
"3416","europe","serengeti","Phoeniculus purpureus",0.830791674771447,0.362943494128792,0.154704944178628
"3417","europe","serengeti","Urolestes melanoleucus",0.824703365104065,0.346072511902742,0.154704944178628
"3418","europe","serengeti","Sylvietta whytii",0.900748038679073,0.186782077322924,0.0287081339712919
"3419","europe","serengeti","Chalcomitra senegalensis",0.899744572158365,0.181406712135267,0.0287081339712919
"3420","europe","serengeti","Colius striatus",0.907498631636563,0.183266357455113,0.0287081339712919
"3421","europe","serengeti","Tauraco schalowi",0.906130268199234,0.170045929075946,0.0287081339712919
"3422","europe","serengeti","Corythaixoides personatus",0.907133734719942,0.17394859451425,0.0287081339712919
"3423","europe","serengeti","Charadrius tricollaris",0.845392953929538,0.128934807758305,0.0191387559808612
"3424","europe","serengeti","Charadrius pecuarius",0.827913279132791,0.12402799046947,0.0191387559808612
"3425","europe","serengeti","Vanellus armatus",0.720596205962059,0.0786982018688688,0.0191387559808612
"3426","europe","serengeti","Epomophorus pusillus",0.952184179456907,0.414840977662317,0.0175438596491228
"3427","europe","serengeti","Epomophorus labiatus",0.968270365997639,0.510978712542332,0.0175438596491228
"3428","europe","serengeti","Rousettus aegyptiacus",0.971221959858324,0.517555441757122,0.0175438596491228
"3429","europe","serengeti","Steatomys pratensis",0.824233257457766,0.591454765182377,0.216905901116427
"3430","europe","serengeti","Lemniscomys barbarus",0.819456092009104,0.600291313311153,0.216905901116427
"3431","europe","serengeti","Rhabdomys pumilio",0.828096921049478,0.603192514388989,0.216905901116427
"3432","europe","serengeti","Lemniscomys striatus",0.812402659638191,0.593424985302686,0.216905901116427
"3433","europe","serengeti","Acomys wilsoni",0.803192763867256,0.575256835136962,0.216905901116427
"3434","europe","serengeti","Grammomys dolichurus",0.815068288007665,0.600256085105668,0.216905901116427
"3435","europe","serengeti","Lemniscomys griselda",0.814813705522939,0.581503472072041,0.216905901116427
"3436","europe","serengeti","Thallomys paedulcus",0.811324427938179,0.587740230293659,0.216905901116427
"3437","europe","serengeti","Dipodillus harwoodi",0.814154786150711,0.577099904024268,0.216905901116427
"3438","europe","serengeti","Otomys angoniensis",0.7982059422547,0.568939760041375,0.216905901116427
"3439","europe","serengeti","Aethomys chrysophilus",0.801006349586676,0.578852652546538,0.216905901116427
"3440","europe","serengeti","Aethomys kaiseri",0.800302503893611,0.573151355913439,0.216905901116427
"3441","europe","serengeti","Arvicanthis niloticus",0.795899724451899,0.589660955081482,0.216905901116427
"3442","europe","serengeti","Rattus rattus",0.759389601054271,0.567302406337035,0.216905901116427
"3443","europe","serengeti","Lepus capensis",0.75778722894453,0.571106372471879,0.216905901116427
"3444","europe","serengeti","Pedetes capensis",0.677159458488081,0.478045965939622,0.216905901116427
"3445","europe","serengeti","Heliophobius argenteocinereus",0.807146280100632,0.584806929528438,0.216905901116427
"3446","europe","serengeti","Tachyoryctes splendens",0.778243680364202,0.56417354772607,0.216905901116427
"3447","europe","serengeti","Thryonomys swinderianus",0.765963819336287,0.561424376893956,0.216905901116427
"3448","europe","serengeti","Thryonomys gregorianus",0.743890020366597,0.540474328988344,0.216905901116427
"3449","europe","serengeti","Dendromus melanotis",0.801126153108898,0.56361140360774,0.216905901116427
"3450","europe","serengeti","Mus minutoides",0.793518629447703,0.561971767547271,0.216905901116427
"3451","europe","serengeti","Mus musculus",0.790987780040732,0.577717690126998,0.216905901116427
"3452","europe","serengeti","Graphiurus murinus",0.790149155385166,0.578449131165719,0.216905901116427
"3453","europe","serengeti","Zelotomys hildegardeae",0.749670540313885,0.579746998172593,0.216905901116427
"3454","europe","serengeti","Mastomys natalensis",0.821387923804957,0.600298242042366,0.216905901116427
"3455","europe","serengeti","Saccostomus campestris",0.813870252785431,0.60502568810368,0.216905901116427
"3456","europe","serengeti","Gerbilliscus robustus",0.801620342638072,0.595972109196356,0.216905901116427
"3457","europe","serengeti","Elephantulus rufescens",0.827003713909188,0.591600044730285,0.216905901116427
"3458","europe","serengeti","Xenopus muelleri",0.869968598344275,0.418068882261265,0.0988835725677831
"3459","europe","serengeti","Hoplobatrachus occipitalis",0.858749643163003,0.413648651799429,0.0988835725677831
"3460","europe","serengeti","Pyxicephalus adspersus",0.922352269483301,0.509247961362587,0.0988835725677831
"3461","europe","serengeti","Anas capensis",0.892907683343045,0.273984078780411,0.0653907496012759
"3462","europe","serengeti","Uraeginthus bengalus",0.904853075834513,0.306589246612773,0.0653907496012759
"3463","europe","serengeti","Uraeginthus ianthinogaster",0.905352534754016,0.302829894939526,0.0653907496012759
"3464","europe","serengeti","Pytilia melba",0.905269291600766,0.299848861915075,0.0653907496012759
"3465","europe","serengeti","Agapornis fischeri",0.904187130608507,0.310820028935696,0.0653907496012759
"3466","europe","serengeti","Histurgops ruficauda",0.77058186964122,0.197485428195206,0.0653907496012759
"3467","europe","serengeti","Poicephalus meyeri",0.752101889619578,0.160785107667134,0.0653907496012759
"3468","europe","serengeti","Streptopelia capicola",0.90968117872305,0.298618486912728,0.0653907496012759
"3469","europe","serengeti","Treron calvus",0.914675767918089,0.303436131759488,0.0653907496012759
"3470","europe","serengeti","Columba guinea",0.806209939232498,0.221537670669911,0.0653907496012759
"3471","europe","serengeti","Alopochen aegyptiaca",0.875218513277282,0.267916244315867,0.0653907496012759
"3472","europe","serengeti","Lygodactylus capensis",0.902075732350963,0.562248316416741,0.17384370015949
"3473","europe","serengeti","Hemidactylus squamulatus",0.898320994651269,0.565163064534956,0.17384370015949
"3474","europe","serengeti","Lygodactylus manni",0.908256880733943,0.566849399625661,0.17384370015949
"3475","europe","serengeti","Chamaeleo dilepis",0.786670681166091,0.490871577936963,0.17384370015949
"3476","europe","serengeti","Chamaeleo anchietae",0.627129750982964,0.282318143025794,0.17384370015949
"3477","europe","serengeti","Hemidactylus brookii",0.904059367362123,0.558460123071842,0.17384370015949
"3478","europe","serengeti","Hemidactylus mabouia",0.904944918706387,0.563917664963163,0.17384370015949
"3479","europe","serengeti","Homopholis fasciata",0.900499450958164,0.562864168131974,0.17384370015949
"3480","europe","serengeti","Chondrodactylus turneri",0.870620948602601,0.549907144421898,0.17384370015949
"3481","europe","serengeti","Nucras boulengeri",0.903457192448018,0.566499591704084,0.17384370015949
"3482","europe","serengeti","Heliobolus spekii",0.88691509333711,0.556097032406273,0.17384370015949
"3483","europe","serengeti","Eumecia anchietae",0.574173780595799,0.239602465951876,0.17384370015949
"3484","europe","serengeti","Agama mwanzae",0.892157557295169,0.574704376230298,0.17384370015949
"3485","europe","serengeti","Acanthocercus atricollis",0.56041231270589,0.201394553368334,0.17384370015949
"3486","europe","serengeti","Trachylepis varia",0.904307321738516,0.567517422556401,0.17384370015949
"3487","europe","serengeti","Mochlus sundevallii",0.790212886543161,0.480714272081549,0.17384370015949
"3488","europe","serengeti","Trachylepis striata",0.707608657149941,0.390864684232815,0.17384370015949
"3489","europe","serengeti","Pelomys fallax",0.956906729634002,0.402891853667668,0.0175438596491228
"3490","europe","serengeti","Petrodromus tetradactylus",0.945543093270365,0.452084760039305,0.0175438596491228
"3491","europe","serengeti","Psammophis angolensis",0.805177677010162,0.511390799569268,0.220095693779904
"3492","europe","serengeti","Boaedon mendesi",0.814113393201149,0.538324078934256,0.220095693779904
"3493","europe","serengeti","Elapsoidea loveridgei",0.854049968880588,0.563021136349464,0.220095693779904
"3494","europe","serengeti","Causus resimus",0.855161376367031,0.545887474379492,0.220095693779904
"3495","europe","serengeti","Crotaphopeltis hotamboeia",0.861222251859755,0.567196607502438,0.220095693779904
"3496","europe","serengeti","Dasypeltis scabra",0.814483862363294,0.503554683349797,0.220095693779904
"3497","europe","serengeti","Philothamnus semivariegatus",0.845603271983639,0.553827608537788,0.220095693779904
"3498","europe","serengeti","Philothamnus battersbyi",0.860451676002489,0.566937639462407,0.220095693779904
"3499","europe","serengeti","Telescopus semiannulatus",0.857769479268544,0.559311268694751,0.220095693779904
"3500","europe","serengeti","Glaucidium perlatum",0.791884587472786,0.447474513147074,0.283891547049442
"3501","europe","serengeti","Coracias caudatus",0.762831260478967,0.415875841243318,0.283891547049442
"3502","europe","serengeti","Falco ardosiaceus",0.875966567403218,0.621199117929739,0.283891547049442
"3503","europe","serengeti","Elanus caeruleus",0.920422411851555,0.766183641540247,0.283891547049442
"3504","europe","serengeti","Kaupifalco monogrammicus",0.840519506518856,0.531280563530418,0.283891547049442
"3505","europe","serengeti","Melierax metabates",0.815407522334276,0.490479451940503,0.283891547049442
"3506","europe","serengeti","Buteo augur",0.915592702885313,0.784912450432605,0.283891547049442
"3507","europe","serengeti","Pterocles gutturalis",0.915995705850778,0.150572627130004,0.00956937799043062
"3508","europe","serengeti","Poecilogale albinucha",0.862528450237949,0.389419139462666,0.143540669856459
"3509","europe","serengeti","Tockus nasutus",0.870617696160268,0.217485988243113,0.0446570972886762
"3510","europe","serengeti","Balearica regulorum",0.88796804197472,0.245781016321778,0.0446570972886762
"3511","europe","serengeti","Amaurornis flavirostra",0.781600286191272,0.114342254014813,0.0446570972886762
"3512","europe","serengeti","Gallinula chloropus",0.839554018602433,0.168856298869079,0.0446570972886762
"3513","europe","serengeti","Francolinus coqui",0.944,0.278968253968254,0.00318979266347687
"3514","europe","serengeti","Francolinus rufopictus",0.964,0.292857142857143,0.00318979266347687
"3515","europe","serengeti","Rhamphiophis oxyrhynchus",0.91545799192858,0.811617569903298,0.295055821371611
"3516","europe","serengeti","Psammophis mossambicus",0.914014919897273,0.800537836044851,0.295055821371611
"3517","europe","serengeti","Naja nigricollis",0.882854347560228,0.69181835597247,0.295055821371611
"3518","europe","serengeti","Dispholidus typus",0.904316986669927,0.725191365240938,0.295055821371611
"3519","europe","serengeti","Bitis arietans",0.841653418124006,0.555529305108897,0.295055821371611
"3520","europe","serengeti","Leptotyphlops scutifrons",0.909587868411398,0.819185071359505,0.295055821371611
"3521","europe","serengeti","Duberria lutrix",0.751816069463127,0.480902382606394,0.295055821371611
"3522","europe","serengeti","Afrotyphlops lineolatus",0.91397823162529,0.821890102203438,0.295055821371611
"3523","europe","serengeti","Atelerix albiventris",0.852285024556729,0.246172739470014,0.0653907496012759
"3524","europe","serengeti","Tachybaptus ruficollis",0.8920555676145,0.467625696363238,0.135566188197767
"3525","europe","serengeti","Scopus umbretta",0.915802040373345,0.627793116011173,0.135566188197767
"3526","europe","serengeti","Ardea cinerea",0.936118949424789,0.710436039430465,0.135566188197767
"3527","europe","serengeti","Phoeniconaias minor",0.778359018884307,0.268391469144439,0.135566188197767
"3528","europe","serengeti","Eupodotis senegalensis",0.885475646210655,0.566256033214443,0.175438596491228
"3529","europe","serengeti","Numida meleagris",0.846597503077194,0.481518846328129,0.175438596491228
"3530","europe","serengeti","Heterohyrax brucei",0.955418975069252,0.390082197923898,0.0303030303030303
"3531","europe","serengeti","Asio capensis",0.797964755522462,0.434750909577893,0.244019138755981
"3532","europe","serengeti","Aquila spilogaster",0.895576514712777,0.661029884824034,0.244019138755981
"3533","europe","serengeti","Bubo lacteus",0.886999806955131,0.640205206599211,0.244019138755981
"3534","europe","serengeti","Terathopius ecaudatus",0.805341827307576,0.429934401955564,0.244019138755981
"3535","europe","serengeti","Stephanoaetus coronatus",0.837166652877747,0.480247098952305,0.244019138755981
"3536","europe","serengeti","Polemaetus bellicosus",0.832519787099087,0.494743290039845,0.244019138755981
"3537","europe","serengeti","Helogale parvula",0.812893021102583,0.356254863425646,0.156299840510367
"3538","europe","serengeti","Galerella sanguinea",0.869082982909611,0.537485646731172,0.156299840510367
"3539","europe","serengeti","Ictonyx striatus",0.872632228694881,0.490692891822115,0.156299840510367
"3540","europe","serengeti","Mungos mungo",0.893541915821151,0.640590620390135,0.156299840510367
"3541","europe","serengeti","Nandinia binotata",0.812102156552603,0.324930843158,0.156299840510367
"3542","europe","serengeti","Genetta tigrina",0.89103429651634,0.596265296584605,0.156299840510367
"3543","europe","serengeti","Genetta genetta",0.902935843524557,0.691340286756814,0.156299840510367
"3544","europe","serengeti","Atilax paludinosus",0.8886038347286,0.623974988878013,0.156299840510367
"3545","europe","serengeti","Herpestes ichneumon",0.896126692643032,0.666723122079155,0.156299840510367
"3546","europe","serengeti","Ichneumia albicauda",0.845974306546817,0.387599699362021,0.156299840510367
"3547","europe","serengeti","Felis silvestris",0.886192662320129,0.67002123740079,0.156299840510367
"3548","europe","serengeti","Necrosyrtes monachus",0.773675584691709,0.241994892224626,0.13237639553429
"3549","europe","serengeti","Aquila rapax",0.858278703047484,0.48614521761379,0.13237639553429
"3550","europe","serengeti","Pronolagus rupestris",0.957733893307121,0.524240391097741,0.0606060606060606
"3551","europe","serengeti","Lepus victoriae",0.953087302296486,0.525099805258345,0.0606060606060606
"3552","europe","serengeti","Procavia capensis",0.947279063533195,0.549836135187753,0.0606060606060606
"3553","europe","serengeti","Haliaeetus vocifer",0.902336448598131,0.563213015635662,0.146730462519936
"3554","europe","serengeti","Otolemur crassicaudatus",0.826554246241365,0.328009625426618,0.146730462519936
"3555","europe","serengeti","Galago senegalensis",0.795611540024379,0.295436392330673,0.146730462519936
"3556","europe","serengeti","Erythrocebus patas",0.629276716781796,0.181240254447515,0.146730462519936
