"","Source","Target","species","auc","aucpr","aucprg","prevalence","mntd","fmpd"
"4098","Serengeti","Euro","Nucifraga caryocatactes",0.803780570899632,0.248027697826668,0.699662476180284,0.101014556682841,7.2638858845483,0.264542032142207
"4099","Serengeti","Euro","Numenius arquata",0.649782622788749,0.162605777977969,0.0776302501548848,0.107631230701367,11.4176691352088,0.246734450957805
"4100","Serengeti","Euro","Numenius phaeopus",0.856347792901667,0.144056022983458,0.816552110918999,0.00926334362593736,11.4176691352076,0.254073195307672
"4101","Serengeti","Euro","Nycticorax nycticorax",0.926204733390362,0.446255370160004,0.919628861046385,0.0736656374062638,7.93761629554536,0.237588486447987
"4102","Serengeti","Euro","Oceanodroma castro",0.982568402471315,0.51219512195122,-18.517652250662,0.000441111601235112,11.6192258764926,0.304887670929253
"4103","Serengeti","Euro","Oceanodroma leucorhoa",0.516445623342175,0.107575366734416,-2.12879603961763,0.00220555800617556,11.6192258764942,0.255527349901015
"4104","Serengeti","Euro","Oenanthe chrysopygia",0.875291994053939,0.146437212709394,0.901530538449301,0.0224966916629907,4.43955867454213,0.231165937971651
"4105","Serengeti","Euro","Oenanthe cypriaca",0.889555461173639,0.169076110521296,0.835545016644056,0.0224966916629907,3.98418417480745,0.224957051691969
"4106","Serengeti","Euro","Oenanthe deserti",0.893795660734988,0.150928983940199,0.915289881517414,0.0216144684605205,3.98418417480582,0.24338736325455
"4107","Serengeti","Euro","Oenanthe finschii",0.884497068110059,0.132096892239948,0.836637816257672,0.0220555800617556,4.43955867454244,0.236813341895029
"4108","Serengeti","Euro","Oenanthe hispanica",0.885849909584087,0.166352120318413,0.902342661652232,0.0242611380679312,3.98418417480863,0.228060376325224
"4109","Serengeti","Euro","Oenanthe isabellina",0.887025909413969,0.170985478912954,0.885602596156235,0.0247022496691663,2.26888449483657,0.253512303627625
"4110","Serengeti","Euro","Oenanthe leucura",0.82141024279748,0.0846731507209967,0.479555315515962,0.0224966916629907,4.43955867454061,0.236105082129863
"4111","Serengeti","Euro","Oenanthe oenanthe",0.891923323082687,0.171782054360808,0.888921114813623,0.0255844728716365,3.0008640438555,0.285041263249305
"4112","Serengeti","Euro","Oenanthe pleschanka",0.8898035508795,0.162359173450099,0.8414478350186,0.0242611380679312,3.9841841748086,0.218662142966131
"4113","Serengeti","Euro","Onychoprion fuscatus",0.617204776647501,0.103089609108374,-0.684215742676409,0.00264666960741068,11.4176691351851,0.278171996477166
"4114","Serengeti","Euro","Oriolus oriolus",0.861044657097289,0.0807839166862747,0.65794637624167,0.0194089104543449,7.83494701314482,0.213083773036778
"4115","Serengeti","Euro","Otis tarda",0.927929839968775,0.703981020553544,0.963075086412039,0.13895015438906,7.96344622395147,0.228274939609759
"4116","Serengeti","Euro","Otus brucei",0.845253207229577,0.272795292423911,0.755244005617894,0.0921923246581385,8.28051364797829,0.279906238242425
"4117","Serengeti","Euro","Otus scops",0.902225996926312,0.488019061394347,0.839300863982292,0.139832377591531,8.28051364798997,0.290519129847973
"4118","Serengeti","Euro","Oxyura leucocephala",0.976120151582702,0.235105923318499,0.89194218503985,0.0105866784296427,6.24975469674493,0.293497041191392
"4119","Serengeti","Euro","Pagophila eburnea",0.767831237911025,0.0841143984918706,-0.347994749915473,0.00485222761358624,11.4176691351924,0.262496491698768
"4120","Serengeti","Euro","Pandion haliaetus",0.772856579540333,0.0550283071070593,0.362751732687332,0.0211733568592854,10.8906197228032,0.306110717395212
"4121","Serengeti","Euro","Panurus biarmicus",0.88353726986978,0.10071679760807,0.770619425480796,0.0176444640494045,7.50631740765565,0.240441556015945
"4122","Serengeti","Euro","Parus major",0.892169555994441,0.24401596928018,0.909448076846083,0.027348919276577,5.60506563089354,0.253693541561481
"4123","Serengeti","Euro","Passer domesticus",0.920177812137611,0.382637736304765,0.966483383926094,0.0344067048963388,4.41641477459981,0.316069926518136
"4124","Serengeti","Euro","Passer hispaniolensis",0.911523722627737,0.366529081884585,0.967604302841639,0.0330833700926334,4.38602652698324,0.265476925058512
"4125","Serengeti","Euro","Passer moabiticus",0.906597693351424,0.309938722574712,0.969346098033849,0.0295544772827525,4.50011212662815,0.282615195912797
"4126","Serengeti","Euro","Passer montanus",0.919407293095565,0.380541846147252,0.973968608602761,0.035288928098809,4.45865255341258,0.264406832724384
"4127","Serengeti","Euro","Pastor roseus",0.897377913620531,0.190552614552571,0.938742897301638,0.0291133656815174,5.83800030707414,0.215543893927938
"4128","Serengeti","Euro","Pelecanus crispus",0.485914714980115,0.126686208415333,-134.624068235744,0.00176444640494045,10.2921732663134,0.26995886964912
"4129","Serengeti","Euro","Pelecanus onocrotalus",0.422889969067609,0.126505430693445,-153.085138536403,0.00176444640494045,10.2921732663113,0.27992876133919
"4130","Serengeti","Euro","Perdix perdix",0.964432859181513,0.209672958398125,0.874817190203113,0.0172033524481694,6.47501573678454,0.290542974151566
"4131","Serengeti","Euro","Periparus ater",0.920949432404541,0.241989573849425,0.941012009905713,0.0251433612704014,5.65016930179166,0.225396782224044
"4132","Serengeti","Euro","Perisoreus infaustus",0.825444722395942,0.172892130116734,0.642623146145723,0.0595500661667402,7.26388588456217,0.234784019706335
"4133","Serengeti","Euro","Pernis apivorus",0.869365960666944,0.191970701824248,0.819720730873051,0.0480811645346273,9.09042016659492,0.222236212655758
"4134","Serengeti","Euro","Petronia petronia",0.9234565807327,0.288186727666849,0.938746515151386,0.0295544772827525,6.54729004292744,0.312681947858545
"4135","Serengeti","Euro","Phalacrocorax aristotelis",0.532659886697154,0.0523895462722595,0.176672712276347,0.00573445081605646,11.4186463827629,0.27061252022392
"4136","Serengeti","Euro","Phalacrocorax carbo",0.592451154529307,0.0415203980130211,-4.57973219124482,0.00661667401852669,11.4186463827613,0.281390603359249
"4137","Serengeti","Euro","Phalaropus fulicarius",0.809724482678447,0.12712640498187,0.88517373221026,0.0101455668284076,11.417669135204,0.262973601671834
"4138","Serengeti","Euro","Phalaropus lobatus",0.827288227543982,0.131618230109615,0.867860626208881,0.0101455668284076,11.417669135204,0.258336641700027
"4139","Serengeti","Euro","Phasianus colchicus",0.78144295689307,0.0441284804608695,-1.00158226784203,0.0136744596382885,6.47501573677495,0.278880877430323
"4140","Serengeti","Euro","Philomachus pugnax",0.853971615396047,0.159453021102208,0.897883401314563,0.0105866784296427,11.4176691352249,0.244930757992201
"4141","Serengeti","Euro","Phoenicopterus roseus",0.543598233995585,0.250968632804241,-229.166454444006,0.000882223202470225,7.22231388064993,0.279485588268138
"4142","Serengeti","Euro","Phoenicurus ochruros",0.879406179530799,0.227025376598024,0.92543373376509,0.0304367004852228,5.43663826025056,0.239353299469121
"4143","Serengeti","Euro","Phoenicurus phoenicurus",0.898065543923532,0.292839060876849,0.954133963654085,0.0308778120864579,5.43663826024814,0.238146552455298
"4144","Serengeti","Euro","Phylloscopus bonelli",0.89171297100191,0.199699123703206,0.946808501681771,0.0229378032642258,7.8675624260795,0.232281958110901
"4145","Serengeti","Euro","Phylloscopus borealis",0.892988017930494,0.146969134084226,0.877963115991633,0.023378914865461,7.86756242608471,0.26618679762937
"4146","Serengeti","Euro","Phylloscopus collybita",0.91069302214813,0.22328236094496,0.942155762510223,0.0251433612704014,7.86756242608827,0.264425127876787
"4147","Serengeti","Euro","Phylloscopus inornatus",0.905860646656781,0.213394960558686,0.93351244023001,0.023378914865461,7.86756242608909,0.233664830952232
"4148","Serengeti","Euro","Phylloscopus sibillatrix",0.90816620088772,0.198933156816122,0.912643060160798,0.0242611380679312,7.86756242607795,0.222165860016642
"4149","Serengeti","Euro","Phylloscopus sindianus",0.871918461615705,0.175054754111515,0.931866597164229,0.0238200264666961,7.86756242609135,0.230201102051515
"4150","Serengeti","Euro","Phylloscopus trochiloides",0.901014408477095,0.214207951041288,0.916696660854316,0.0247022496691663,7.86756242608267,0.25249953638423
"4151","Serengeti","Euro","Phylloscopus trochilus",0.918325661680092,0.225613153238182,0.878179252528372,0.0242611380679312,7.86756242608774,0.224715116569713
"4152","Serengeti","Euro","Pica pica",0.766624719253298,0.405527377335851,0.624295092485717,0.221438023820026,7.26388588457675,0.265673341456113
"4153","Serengeti","Euro","Picoides tridactylus",0.778442082472198,0.0639001888741624,-10.497378667618,0.00397000441111601,7.96741426283964,0.222669993497551
"4154","Serengeti","Euro","Picus canus",0.601998223801066,0.0411474992676497,-19.2224199076299,0.00661667401852669,7.96741426282848,0.22378055136514
"4155","Serengeti","Euro","Picus viridis",0.740588409663554,0.042141277725198,-1.14381510139006,0.00794000882223202,7.96741426282428,0.226716255870902
"4156","Serengeti","Euro","Pinicola enucleator",0.825879776468811,0.104103816822412,0.768502854873385,0.0264666960741067,7.86487442608967,0.213025079516413
"4157","Serengeti","Euro","Platalea leucorodia",0.944760908315895,0.169857318964758,0.945981076222304,0.0101455668284076,10.9498407831079,0.257909823693382
"4158","Serengeti","Euro","Plectrophenax nivalis",0.862333137698081,0.230876038209802,0.903929323169486,0.0322011468901632,7.86487442605911,0.292581586939011
"4159","Serengeti","Euro","Plegadis falcinellus",0.639452780229479,0.500607533414338,-405.362753751103,0.000441111601235112,10.9498407831126,0.242780513321667
"4160","Serengeti","Euro","Pluvialis apricaria",0.77080551846907,0.0969204306008455,0.58398191720775,0.00882223202470225,9.6778401547,0.222519142471274
"4161","Serengeti","Euro","Pluvialis squatarola",0.825912327547842,0.139789186512202,0.916802652142644,0.00882223202470225,9.67784015470884,0.230625951008986
"4162","Serengeti","Euro","Podiceps auritus",0.754059639799232,0.0894333089961025,0.866038642545167,0.00397000441111601,8.92000319790506,0.238627856743787
"4163","Serengeti","Euro","Podiceps cristatus",0.907749210645016,0.277150391434992,0.978041381615051,0.0220555800617556,8.92000319788844,0.244178114368476
"4164","Serengeti","Euro","Podiceps grisegena",0.916152114951815,0.377241440209974,0.993478922386698,0.0136744596382885,8.92000319787791,0.24079626072589
"4165","Serengeti","Euro","Podiceps nigricollis",0.904293381037567,0.253578315214901,0.975655311384386,0.0136744596382885,8.92000319789549,0.244284527336993
"4166","Serengeti","Euro","Poecile cinctus",0.942460573047975,0.257277546590399,0.913535903696217,0.0216144684605205,5.31821824098625,0.236818130363026
"4167","Serengeti","Euro","Poecile lugubris",0.937810290974848,0.272686394532541,0.965731509181182,0.0242611380679312,5.428717234608,0.226214475249573
"4168","Serengeti","Euro","Poecile palustris",0.932237834405017,0.263342470924287,0.940475441732135,0.0251433612704014,5.61609095719192,0.226657337175766
"4169","Serengeti","Euro","Polysticta stelleri",0.952301516503122,0.254856525353368,0.929785520139363,0.0110277900308778,4.3192753094956,0.26247017359363
"4170","Serengeti","Euro","Porphyrio porphyrio",0.916502311923389,0.249825008112663,0.969964095186401,0.0180855756506396,8.31680682077167,0.257159960182023
"4171","Serengeti","Euro","Porzana parva",0.953170894526035,0.111892780175906,0.567742495692988,0.00882223202470225,7.21645180880738,0.241763008383284
"4172","Serengeti","Euro","Porzana porzana",0.958301275561855,0.157720649510624,0.943491937472742,0.00970445522717247,6.82881006915735,0.257449812156762
"4173","Serengeti","Euro","Porzana pusilla",0.940954606141522,0.12738780007527,0.952504205550973,0.00882223202470225,7.72466058597016,0.260821815112289
"4174","Serengeti","Euro","Prinia gracilis",0.898391027935437,0.221137662957601,0.960734649458178,0.023378914865461,5.19268250178247,0.218755945237847
"4175","Serengeti","Euro","Prunella atrogularis",0.874552199361823,0.144668169450312,0.918600428206823,0.0202911336568152,8.10622925184144,0.215525073133931
"4176","Serengeti","Euro","Prunella collaris",0.813033294294797,0.0678708320200714,0.305867070498732,0.0189677988531098,8.10622925184764,0.220648880950067
"4177","Serengeti","Euro","Prunella modularis",0.907123678993459,0.209401825248871,0.822251075487046,0.0255844728716365,8.1062292518474,0.303375434300659
"4178","Serengeti","Euro","Prunella montanella",0.896795666216013,0.173098645584873,0.92047532364818,0.0211733568592854,8.10622925184844,0.22156524926748
"4179","Serengeti","Euro","Prunella ocularis",0.905536335363722,0.18579860036453,0.888674382311789,0.0216144684605205,8.10622925182677,0.289783841895506
"4180","Serengeti","Euro","Pterocles alchata",0.95319660014782,0.0915153781096293,-0.335580721916849,0.00529333921482135,7.89575292233061,0.266620414282922
"4181","Serengeti","Euro","Pterocles orientalis",0.954489252425338,0.0975982054867505,0.644537441003449,0.00617556241729157,6.72113680869636,0.269160027260207
"4182","Serengeti","Euro","Ptyonoprogne rupestris",0.922075696617494,0.11660086565467,0.651910108928362,0.0132333480370534,3.24803864149038,0.233258502000157
"4183","Serengeti","Euro","Puffinus puffinus",0.251988510826337,0.126094133511821,-177.031003541379,0.00176444640494045,11.6192258764666,0.281605654625628
"4184","Serengeti","Euro","Puffinus yelkouan",0.396210782147592,0.12645138690758,-167.003764448117,0.00176444640494045,11.6192258764698,0.279204292148036
"4185","Serengeti","Euro","Pycnonotus xanthopygos",0.848121439825476,0.0933650318511604,0.676617320637603,0.0163211292456992,5.23835979893671,0.27046307418176
"4186","Serengeti","Euro","Pyrrhocorax graculus",0.763167670682731,0.203959404092883,0.746272964927682,0.0846934274371416,7.26388588454932,0.228155821378616
"4187","Serengeti","Euro","Pyrrhocorax pyrrhocorax",0.780124604373984,0.234275160717209,0.787084036898307,0.089986766651963,7.26388588454932,0.229860501319037
"4188","Serengeti","Euro","Pyrrhula murina",0.889207627815223,0.230549508779072,0.911158647300565,0.0242611380679312,7.86487442608817,0.272629860075028
"4189","Serengeti","Euro","Pyrrhula pyrrhula",0.900919684268142,0.253704963440054,0.88963395626085,0.0277900308778121,7.8648744260845,0.288684589607924
"4190","Serengeti","Euro","Rallus aquaticus",0.959155235283903,0.248010322156214,0.874829906876422,0.0229378032642258,7.7426379428525,0.260603351627075
"4191","Serengeti","Euro","Recurvirostra avosetta",0.962732230042483,0.139653406813972,0.775400745688194,0.00617556241729157,9.35846527889082,0.246250311681652
"4192","Serengeti","Euro","Regulus ignicapilla",0.93482905982906,0.172616110183841,0.802533555687843,0.0194089104543449,9.29168236829556,0.237456533595778
"4193","Serengeti","Euro","Regulus regulus",0.931543154315432,0.180205458846691,0.916269282469577,0.0198500220555801,9.29168236831973,0.246337940008075
"4194","Serengeti","Euro","Remiz pendulinus",0.822836661546339,0.0761295106842484,0.441263395896805,0.0154389060432289,8.57924992843135,0.295930112691124
"4195","Serengeti","Euro","Rhodopechys sanguineus",0.883378746594005,0.245288061488571,0.963295466376517,0.0286722540802823,7.86487442608529,0.280161263644997
"4196","Serengeti","Euro","Rhodospiza obsoleta",0.893109501865262,0.291297652768461,0.962294320988671,0.027348919276577,7.86487442608529,0.288259493968099
"4197","Serengeti","Euro","Riparia riparia",0.894549795176474,0.115475506307502,0.803572727310835,0.0145566828407587,6.21931262899613,0.260056196060426
"4198","Serengeti","Euro","Rissa tridactyla",0.665466521056583,0.0818128237620619,0.713823598348989,0.00573445081605646,11.4176691351916,0.268374839926885
"4199","Serengeti","Euro","Saxicola dacotiae",0.860936215683051,0.182684795842084,0.934946667546729,0.0242611380679312,5.1284554984415,0.229727438151815
"4200","Serengeti","Euro","Saxicola rubetra",0.885558004205917,0.265258002490769,0.972005834460659,0.0277900308778121,5.1284554984414,0.227993395485973
"4201","Serengeti","Euro","Saxicola torquatus",0.882372758738084,0.237921312772207,0.94641965810065,0.0282311424790472,5.12845549844148,0.257170693879392
"4202","Serengeti","Euro","Scolopax rusticola",0.966984834968778,0.189913761110078,0.938837375911271,0.0110277900308778,11.4176691352002,0.209408726564063
"4203","Serengeti","Euro","Serinus canaria",0.903934265773945,0.324671658255929,0.951911847163716,0.0282311424790472,7.86487442607947,0.26732399178519
"4204","Serengeti","Euro","Serinus pusillus",0.90789013623706,0.277326212465708,0.936015022974351,0.0322011468901632,7.86487442609037,0.280078385798648
"4205","Serengeti","Euro","Serinus serinus",0.914149320998636,0.328572327625155,0.952245322331109,0.0339655932951037,7.86487442608329,0.27675626696868
"4206","Serengeti","Euro","Sitta europaea",0.945267451846399,0.188269832858995,0.657583094383025,0.0194089104543449,8.82774442318832,0.227916343011132
"4207","Serengeti","Euro","Sitta krueperi",0.958173148562062,0.154415503597691,0.829699365865528,0.0132333480370534,8.82774442319118,0.340941221871765
"4208","Serengeti","Euro","Sitta neumayer",0.626795575855137,0.0925141595813963,0.569398682532473,0.0533745037494486,8.82774442318492,0.329822431988909
"4209","Serengeti","Euro","Sitta tephronota",0.849221692481881,0.189632459813385,0.72203476857015,0.0533745037494486,8.82774442318474,0.24019300345277
"4210","Serengeti","Euro","Sitta whiteheadi",0.958925644464312,0.152498988062606,0.797503031150651,0.0132333480370534,8.82774442318532,0.341380580033739
"4211","Serengeti","Euro","Somateria mollissima",0.878367528991971,0.178951877518086,0.889198262212449,0.0110277900308778,4.31927530950796,0.273780423589594
"4212","Serengeti","Euro","Somateria spectabilis",0.934769282211324,0.213872344449569,0.835969138336803,0.0105866784296427,4.31927530950796,0.249523359330413
"4213","Serengeti","Euro","Spilopelia senegalensis",0.925433575032863,0.102912242123934,0.730040534146172,0.00926334362593736,0,0.277358811993308
"4214","Serengeti","Euro","Spinus spinus",0.903297962805487,0.330934284541873,0.969667938832655,0.0326422584913983,7.86487442608369,0.269724118931651
"4215","Serengeti","Euro","Stercorarius longicaudus",0.448101154618474,0.0828112680265569,-0.908561441317061,0.0846934274371416,11.4176691351878,0.231436734416859
"4216","Serengeti","Euro","Stercorarius parasiticus",0.471803557469452,0.0934089515227282,-0.505550698545579,0.093956771063079,11.4176691351864,0.239896411062138
"4217","Serengeti","Euro","Stercorarius pomarinus",0.523024835881192,0.101132041065458,-0.239105002297661,0.0935156594618438,11.4176691351881,0.249533379062965
"4218","Serengeti","Euro","Stercorarius skua",0.566293157437894,0.142013945168095,0.0451996454613896,0.120864578738421,11.4176691351882,0.275097553078672
"4219","Serengeti","Euro","Sterna dougallii",0.687029659141213,0.0796090187441766,-1.02167000767663,0.0035288928098809,11.417669135189,0.280329279738946
"4220","Serengeti","Euro","Sterna hirundo",0.786903176716759,0.0706253906293931,0.26489555666372,0.00617556241729157,11.4176691351886,0.276526089035328
"4221","Serengeti","Euro","Sterna paradisaea",0.742726466795616,0.065624523480653,-0.342969774530954,0.00485222761358624,11.4176691351903,0.272347673281454
"4222","Serengeti","Euro","Sternula albifrons",0.781874957340796,0.083702509991136,0.82912139125136,0.00573445081605646,11.4176691351909,0.273173889396862
"4223","Serengeti","Euro","Streptopelia decaocto",0.907165188540803,0.154694084436699,0.888745309432699,0.0123511248345831,4.63730900089446,0.29814438038785
"4224","Serengeti","Euro","Streptopelia turtur",0.964027064458422,0.195345279401496,0.899868886701209,0.0136744596382885,4.64350603101341,0.2689005149011
"4225","Serengeti","Euro","Strix aluco",0.890151986573891,0.665657288893329,0.811342176243794,0.291133656815174,6.96440363793999,0.277622717766229
"4226","Serengeti","Euro","Strix nebulosa",0.850780913730554,0.330575407512888,0.711649266374598,0.122629025143361,6.96440363792486,0.265808909486749
"4227","Serengeti","Euro","Strix uralensis",0.761010336911665,0.178912685201545,0.467664498499673,0.0974856638729599,6.96440363793414,0.271995161939626
"4228","Serengeti","Euro","Sturnus unicolor",0.804255515554325,0.0971752411794484,0.754416901572971,0.0304367004852228,5.83800030707644,0.210242860896574
"4229","Serengeti","Euro","Sturnus vulgaris",0.874656278643446,0.392553704179888,0.967027885866249,0.0374944861049846,5.83800030707644,0.236696274705189
"4230","Serengeti","Euro","Surnia ulula",0.846572643674093,0.199856283685722,0.629674858201264,0.0710189677988531,7.20059195533007,0.259840121764127
"4231","Serengeti","Euro","Sylvia atricapilla",0.914217439365368,0.327750963992527,0.974050715131879,0.0308778120864579,7.46116530147584,0.222645143002636
"4232","Serengeti","Euro","Sylvia borin",0.918067793919187,0.369068499651068,0.97241759967648,0.0251433612704014,7.46116530148953,0.21389806699416
"4233","Serengeti","Euro","Sylvia cantillans",0.896878047882814,0.239249092068188,0.968272881897165,0.0216144684605205,7.46116530148134,0.216471944017332
"4234","Serengeti","Euro","Sylvia communis",0.906530494821634,0.324650378458811,0.973037432660435,0.0242611380679312,7.4611653014841,0.211843179836673
"4235","Serengeti","Euro","Sylvia conspicillata",0.904774079187333,0.228714267186777,0.948583511863896,0.023378914865461,7.46116530148431,0.254422873691375
"4236","Serengeti","Euro","Sylvia curruca",0.899678494879733,0.227671376254415,0.964107754224282,0.0251433612704014,7.46116530148969,0.240695244893023
"4237","Serengeti","Euro","Sylvia hortensis",0.880523590333717,0.214093520921774,0.953986384679636,0.0242611380679312,7.46116530148927,0.216766110609494
"4238","Serengeti","Euro","Sylvia melanocephala",0.884653953641296,0.214040487433271,0.932741768418607,0.0242611380679312,7.46116530148227,0.22035725002664
"4239","Serengeti","Euro","Sylvia melanothorax",0.897239104011113,0.234511564500349,0.961363558153466,0.0229378032642258,7.46116530148519,0.219783419584378
"4240","Serengeti","Euro","Sylvia mystacea",0.899261100232632,0.257395797752052,0.964052631452506,0.0238200264666961,7.46116530148321,0.233299167725444
"4241","Serengeti","Euro","Sylvia nisoria",0.90556853940855,0.254446814972918,0.970721284021091,0.0216144684605205,7.4611653014869,0.205500924098328
"4242","Serengeti","Euro","Sylvia ruppeli",0.897204688908927,0.257876351826593,0.98323815368266,0.0216144684605205,7.46116530148541,0.242339521482125
"4243","Serengeti","Euro","Sylvia sarda",0.867108004861955,0.149258052720851,0.965621566685365,0.0229378032642258,7.46116530148186,0.219960786697155
"4244","Serengeti","Euro","Sylvia undata",0.887900325544136,0.268030283048009,0.978621539659748,0.023378914865461,7.46116530148549,0.226812205609074
"4245","Serengeti","Euro","Tachybaptus ruficollis",0.672764227642277,0.0505940664217395,-8.73153662838365,0.00529333921482135,0,0.251809821886789
"4246","Serengeti","Euro","Tachymarptis melba",0.679843934040047,0.182214918027538,-5.52200171937626,0.00132333480370534,5.64721790079424,0.250894247401115
"4247","Serengeti","Euro","Tadorna ferruginea",0.720553527980535,0.116003754416151,0.833681191200063,0.0330833700926334,3.25118908736591,0.291957062846602
"4248","Serengeti","Euro","Tadorna tadorna",0.959795508198813,0.257592001975067,0.914847039469753,0.0123511248345831,3.25118908736438,0.259767344751687
"4249","Serengeti","Euro","Tarsiger cyanurus",0.871115594252141,0.142877378650946,0.82587251773656,0.0224966916629907,6.16568664966405,0.234768614165213
"4250","Serengeti","Euro","Tetrao urogallus",0.954362432686132,0.10723669444992,0.674091184632143,0.00794000882223202,6.47501573677746,0.301210157070786
"4251","Serengeti","Euro","Tetraogallus caspius",0.949258662816526,0.097308649561546,0.618708983104003,0.0070577856197618,5.84964612095412,0.308801315863835
"4252","Serengeti","Euro","Tetraogallus caucasicus",0.965570857396713,0.125625060974256,0.697057624348693,0.0070577856197618,5.84964612097017,0.328324514974235
"4253","Serengeti","Euro","Tetrastes bonasia",0.964242811749206,0.167541895047763,0.731610128817602,0.0101455668284076,6.47501573676735,0.302741820865859
"4254","Serengeti","Euro","Tetrax tetrax",0.722256040457014,0.0400277329694557,-6.65410200077907,0.00838112042346714,7.68529994322684,0.214127166604163
"4255","Serengeti","Euro","Thalasseus bengalensis",0.69015604249668,0.0816791072066399,-0.333104259357131,0.0035288928098809,11.4176691351902,0.273984239541024
"4256","Serengeti","Euro","Thalasseus sandvicensis",0.77379896526238,0.0831812818471514,0.736101786735608,0.00529333921482135,11.4176691351889,0.280661948176301
"4257","Serengeti","Euro","Tichodroma muraria",0.862948926825813,0.0871146888979783,0.713409363116474,0.0167622408469343,8.82774442313637,0.251557550042955
"4258","Serengeti","Euro","Tringa erythropus",0.817678059366039,0.165671024349693,0.899000318332142,0.0101455668284076,11.4176691352037,0.243464237335261
"4259","Serengeti","Euro","Tringa glareola",0.838961955714074,0.124949895371893,0.930163678611097,0.0105866784296427,11.4176691352064,0.217849194297989
"4260","Serengeti","Euro","Tringa nebularia",0.831717194233913,0.146669353065393,0.835679007325337,0.0105866784296427,11.4176691351988,0.265440071803529
"4261","Serengeti","Euro","Tringa ochropus",0.846396074933095,0.154936344449055,0.860278516054876,0.0110277900308778,11.4176691352089,0.232472116915477
"4262","Serengeti","Euro","Tringa stagnatilis",0.806894108119052,0.127217453104628,0.805101795561821,0.00970445522717247,11.4176691352036,0.237715479880412
"4263","Serengeti","Euro","Tringa totanus",0.857246538633318,0.148693322935586,0.871713110466847,0.0123511248345831,11.4176691352122,0.257499696115312
"4264","Serengeti","Euro","Troglodytes troglodytes",0.916117432777527,0.160865895899022,0.887843119214544,0.0211733568592854,8.82774442316069,0.253535424517796
"4265","Serengeti","Euro","Turdus iliacus",0.934497964721845,0.293110396645351,0.917812288405609,0.0295544772827525,7.30011358963856,0.224902819669034
"4266","Serengeti","Euro","Turdus merula",0.862330588537171,0.310678429838782,0.872984778538189,0.0719011910013233,7.30011358963427,0.244262268253197
"4267","Serengeti","Euro","Turdus philomelos",0.877359389309224,0.321770162559615,0.879580325538395,0.0679311865902073,7.30011358966195,0.276843452017761
"4268","Serengeti","Euro","Turdus pilaris",0.924999655803836,0.243622324649765,0.901587799343029,0.0291133656815174,7.3001135896276,0.210449854211602
"4269","Serengeti","Euro","Turdus ruficollis",0.91849595252499,0.21193297396703,0.890592159840426,0.0277900308778121,7.30011358963418,0.209696945936767
"4270","Serengeti","Euro","Turdus torquatus",0.876925806921814,0.267019470143729,0.823047396351565,0.0657256285840318,7.30011358963381,0.219978472692663
"4271","Serengeti","Euro","Turdus viscivorus",0.897653993749258,0.214507758517079,0.918611316506012,0.0304367004852228,7.30011358966379,0.228804523659376
"4272","Serengeti","Euro","Turnix sylvaticus",0.951883030571555,0.105570820458643,0.375973435638777,0.00441111601235112,11.41766913517,0.211061376629862
"4273","Serengeti","Euro","Tyto alba",0.852109857915364,0.455805847828831,0.802913591780587,0.15615350683723,11.3392091606422,0.322716948495899
"4274","Serengeti","Euro","Upupa epops",0.854733454248017,0.142926513196399,0.371440063650494,0.0458756065284517,0,0.235520722628936
"4275","Serengeti","Euro","Uria aalge",0.842673179396092,0.0961691186437467,0.840307600526748,0.00661667401852669,11.417669135185,0.279910972538319
"4276","Serengeti","Euro","Uria lomvia",0.828892835997632,0.104282025161786,0.879812825108936,0.00661667401852669,11.417669135185,0.271997949065706
"4277","Serengeti","Euro","Vanellus gregarius",0.812894971072541,0.14882619064167,0.741310564000569,0.00882223202470225,6.1261199923237,0.226234757820036
"4278","Serengeti","Euro","Vanellus indicus",0.769870939029818,0.133322446062018,0.832753150673055,0.00882223202470225,6.32515104956731,0.218986168378916
"4279","Serengeti","Euro","Vanellus leucurus",0.798573124708476,0.121316479998946,0.725096840853452,0.00926334362593736,6.37756978266669,0.233335486260719
"4280","Serengeti","Euro","Vanellus spinosus",0.714057569460479,0.0733833462826863,0.650779039153945,0.031318923687693,6.31140665002342,0.251487896026255
"4281","Serengeti","Euro","Vanellus vanellus",0.827957988249451,0.14171680401529,0.92325216172864,0.0224966916629907,6.17829916179739,0.220725424848086
"4282","Serengeti","Euro","Xema sabini",0.713995003223727,0.129281647896153,-0.655257095903685,0.00485222761358624,11.4176691351924,0.240764429828568
"4283","Serengeti","Euro","Xenus cinereus",0.846072618770829,0.166734923577839,0.874889595760092,0.0101455668284076,11.4176691352149,0.256736261131485
"4284","Serengeti","Euro","Zoothera dauma",0.853526657604591,0.116141470987189,0.802153076076964,0.0264666960741067,7.30011358963093,0.234567143297034
"4285","Serengeti","Euro","Acomys cilicicus",0.769756922809979,0.115897582094076,0.270497739105881,0.0520511689457433,4.63545880966979,0.391491132147322
"4286","Serengeti","Euro","Acomys minous",0.78269693757652,0.132842862836919,0.547086686479451,0.0498456109395677,4.63545880912103,0.342725178239288
"4287","Serengeti","Euro","Acomys nesiotes",0.753434704830054,0.129344968679753,0.169674807954752,0.0516100573445082,4.6354588091181,0.389166090487363
"4288","Serengeti","Euro","Alces alces",0.96953642384106,0.284899635036496,-2.0080084206833,0.000882223202470225,5.85841921039258,0.367142886730951
