"","species","role","predicted","targetFW","sourceFW"
"19385","Suncus etruscus","outdegree",122.32,"Pyrenees","Serengeti2"
"19386","Suncus etruscus","betweeness",806.515954513721,"Pyrenees","Serengeti2"
"19387","Suncus etruscus","closeness",0.765409072438305,"Pyrenees","Serengeti2"
"19388","Suncus etruscus","eigen",0.761218444400132,"Pyrenees","Serengeti2"
"19389","Suncus etruscus","TL",121.353175386212,"Pyrenees","Serengeti2"
"19390","Suncus etruscus","OI",80.3955134843283,"Pyrenees","Serengeti2"
"19391","Suncus etruscus","within_module_degree",0.995515186991,"Pyrenees","Serengeti2"
"19392","Suncus etruscus","among_module_conn",0.553206530217902,"Pyrenees","Serengeti2"
"19393","Suncus etruscus","position1",46.35,"Pyrenees","Serengeti2"
"19394","Suncus etruscus","position2",259.14,"Pyrenees","Serengeti2"
"19395","Suncus etruscus","position3",230.87,"Pyrenees","Serengeti2"
"19396","Suncus etruscus","position4",236.51,"Pyrenees","Serengeti2"
"19397","Suncus etruscus","position5",1324.44,"Pyrenees","Serengeti2"
"19398","Suncus etruscus","position6",645.77,"Pyrenees","Serengeti2"
"19399","Suncus etruscus","position7",39.32,"Pyrenees","Serengeti2"
"19400","Suncus etruscus","position8",145.41,"Pyrenees","Serengeti2"
"19401","Suncus etruscus","position9",522.53,"Pyrenees","Serengeti2"
"19402","Suncus etruscus","position10",1214.96,"Pyrenees","Serengeti2"
"19403","Suncus etruscus","position11",1090.2,"Pyrenees","Serengeti2"
"19404","Suncus etruscus","position12",1574.4,"Pyrenees","Serengeti2"
"19405","Suncus etruscus","position13",535.9,"Pyrenees","Serengeti2"
"19406","Suncus etruscus","position14",1098.59,"Pyrenees","Serengeti2"
"19407","Suncus etruscus","position15",24.03,"Pyrenees","Serengeti2"
"19408","Suncus etruscus","position16",248.11,"Pyrenees","Serengeti2"
"19409","Suncus etruscus","position17",164.48,"Pyrenees","Serengeti2"
"19410","Suncus etruscus","position18",1116.33,"Pyrenees","Serengeti2"
"19411","Suncus etruscus","position19",375,"Pyrenees","Serengeti2"
"19412","Suncus etruscus","position20",18.16,"Pyrenees","Serengeti2"
"19413","Suncus etruscus","position21",180.62,"Pyrenees","Serengeti2"
"19414","Suncus etruscus","position22",209.03,"Pyrenees","Serengeti2"
"19415","Suncus etruscus","position23",56.51,"Pyrenees","Serengeti2"
"19416","Suncus etruscus","position24",214.98,"Pyrenees","Serengeti2"
"19417","Suncus etruscus","position25",1218.37,"Pyrenees","Serengeti2"
"19418","Suncus etruscus","position26",238.84,"Pyrenees","Serengeti2"
"19419","Suncus etruscus","position27",1718.7,"Pyrenees","Serengeti2"
"19420","Suncus etruscus","position28",399.64,"Pyrenees","Serengeti2"
"19421","Suncus etruscus","position29",63.14,"Pyrenees","Serengeti2"
"19422","Suncus etruscus","position30",592.72,"Pyrenees","Serengeti2"
"19423","Sus scrofa","indegree",23.7,"Pyrenees","Serengeti2"
"19424","Sus scrofa","outdegree",20.82,"Pyrenees","Serengeti2"
"19425","Sus scrofa","betweeness",57.5825644645955,"Pyrenees","Serengeti2"
"19426","Sus scrofa","closeness",0.47923144256602,"Pyrenees","Serengeti2"
"19427","Sus scrofa","eigen",0.148926786899104,"Pyrenees","Serengeti2"
"19428","Sus scrofa","TL",101.587449485754,"Pyrenees","Serengeti2"
"19429","Sus scrofa","OI",27.2129746131516,"Pyrenees","Serengeti2"
"19430","Sus scrofa","within_module_degree",-1.5192212964473,"Pyrenees","Serengeti2"
"19431","Sus scrofa","among_module_conn",0.33664045471513,"Pyrenees","Serengeti2"
"19432","Sus scrofa","position1",197.22,"Pyrenees","Serengeti2"
"19433","Sus scrofa","position2",57.38,"Pyrenees","Serengeti2"
"19434","Sus scrofa","position3",331.73,"Pyrenees","Serengeti2"
"19435","Sus scrofa","position4",484.43,"Pyrenees","Serengeti2"
"19436","Sus scrofa","position5",112.11,"Pyrenees","Serengeti2"
"19437","Sus scrofa","position6",74.36,"Pyrenees","Serengeti2"
"19438","Sus scrofa","position7",17.97,"Pyrenees","Serengeti2"
"19439","Sus scrofa","position8",647,"Pyrenees","Serengeti2"
"19440","Sus scrofa","position9",52.06,"Pyrenees","Serengeti2"
"19441","Sus scrofa","position10",1135.6,"Pyrenees","Serengeti2"
"19442","Sus scrofa","position11",330.7,"Pyrenees","Serengeti2"
"19443","Sus scrofa","position12",73.68,"Pyrenees","Serengeti2"
"19444","Sus scrofa","position13",115.46,"Pyrenees","Serengeti2"
"19445","Sus scrofa","position14",9.53,"Pyrenees","Serengeti2"
"19446","Sus scrofa","position15",260.77,"Pyrenees","Serengeti2"
"19447","Sus scrofa","position16",52.97,"Pyrenees","Serengeti2"
"19448","Sus scrofa","position17",572.81,"Pyrenees","Serengeti2"
"19449","Sus scrofa","position18",39.14,"Pyrenees","Serengeti2"
"19450","Sus scrofa","position19",13.18,"Pyrenees","Serengeti2"
"19451","Sus scrofa","position20",225.75,"Pyrenees","Serengeti2"
"19452","Sus scrofa","position21",53.52,"Pyrenees","Serengeti2"
"19453","Sus scrofa","position22",40.51,"Pyrenees","Serengeti2"
"19454","Sus scrofa","position23",26.06,"Pyrenees","Serengeti2"
"19455","Sus scrofa","position24",6.76,"Pyrenees","Serengeti2"
"19456","Sus scrofa","position25",8.85,"Pyrenees","Serengeti2"
"19457","Sus scrofa","position26",52.66,"Pyrenees","Serengeti2"
"19458","Sus scrofa","position27",7.9,"Pyrenees","Serengeti2"
"19459","Sus scrofa","position28",11.49,"Pyrenees","Serengeti2"
"19460","Sus scrofa","position29",53.96,"Pyrenees","Serengeti2"
"19461","Sus scrofa","position30",23.87,"Pyrenees","Serengeti2"
"19462","Sylvia atricapilla","indegree",37.77,"Pyrenees","Serengeti2"
"19463","Sylvia atricapilla","outdegree",97.28,"Pyrenees","Serengeti2"
"19464","Sylvia atricapilla","betweeness",23.6799316527303,"Pyrenees","Serengeti2"
"19465","Sylvia atricapilla","closeness",0.686553124502402,"Pyrenees","Serengeti2"
"19466","Sylvia atricapilla","eigen",0.49676958779803,"Pyrenees","Serengeti2"
"19467","Sylvia atricapilla","TL",122.256172829365,"Pyrenees","Serengeti2"
"19468","Sylvia atricapilla","OI",31.2856000723113,"Pyrenees","Serengeti2"
"19469","Sylvia atricapilla","within_module_degree",-0.369682409169201,"Pyrenees","Serengeti2"
"19470","Sylvia atricapilla","among_module_conn",0.537542355946141,"Pyrenees","Serengeti2"
"19471","Sylvia atricapilla","position1",48.06,"Pyrenees","Serengeti2"
"19472","Sylvia atricapilla","position2",100.5,"Pyrenees","Serengeti2"
"19473","Sylvia atricapilla","position3",320.36,"Pyrenees","Serengeti2"
"19474","Sylvia atricapilla","position4",83.54,"Pyrenees","Serengeti2"
"19475","Sylvia atricapilla","position5",1477.72,"Pyrenees","Serengeti2"
"19476","Sylvia atricapilla","position6",562.47,"Pyrenees","Serengeti2"
"19477","Sylvia atricapilla","position7",17,"Pyrenees","Serengeti2"
"19478","Sylvia atricapilla","position8",219.35,"Pyrenees","Serengeti2"
"19479","Sylvia atricapilla","position9",426.04,"Pyrenees","Serengeti2"
"19480","Sylvia atricapilla","position10",3795.71,"Pyrenees","Serengeti2"
"19481","Sylvia atricapilla","position11",90.15,"Pyrenees","Serengeti2"
"19482","Sylvia atricapilla","position12",344.05,"Pyrenees","Serengeti2"
"19483","Sylvia atricapilla","position13",815.75,"Pyrenees","Serengeti2"
"19484","Sylvia atricapilla","position14",932.89,"Pyrenees","Serengeti2"
"19485","Sylvia atricapilla","position15",21.19,"Pyrenees","Serengeti2"
"19486","Sylvia atricapilla","position16",268.08,"Pyrenees","Serengeti2"
"19487","Sylvia atricapilla","position17",380.29,"Pyrenees","Serengeti2"
"19488","Sylvia atricapilla","position18",81.59,"Pyrenees","Serengeti2"
"19489","Sylvia atricapilla","position19",128.28,"Pyrenees","Serengeti2"
"19490","Sylvia atricapilla","position20",33.07,"Pyrenees","Serengeti2"
"19491","Sylvia atricapilla","position21",157.12,"Pyrenees","Serengeti2"
"19492","Sylvia atricapilla","position22",23.65,"Pyrenees","Serengeti2"
"19493","Sylvia atricapilla","position23",54.82,"Pyrenees","Serengeti2"
"19494","Sylvia atricapilla","position24",89.79,"Pyrenees","Serengeti2"
"19495","Sylvia atricapilla","position25",617.26,"Pyrenees","Serengeti2"
"19496","Sylvia atricapilla","position26",129.52,"Pyrenees","Serengeti2"
"19497","Sylvia atricapilla","position27",192.94,"Pyrenees","Serengeti2"
"19498","Sylvia atricapilla","position28",497.9,"Pyrenees","Serengeti2"
"19499","Sylvia atricapilla","position29",178.97,"Pyrenees","Serengeti2"
"19500","Sylvia atricapilla","position30",23.57,"Pyrenees","Serengeti2"
"19501","Sylvia communis","indegree",37.56,"Pyrenees","Serengeti2"
"19502","Sylvia communis","outdegree",104.71,"Pyrenees","Serengeti2"
"19503","Sylvia communis","betweeness",26.623589349954,"Pyrenees","Serengeti2"
"19504","Sylvia communis","closeness",0.70712150088776,"Pyrenees","Serengeti2"
"19505","Sylvia communis","eigen",0.518484674627928,"Pyrenees","Serengeti2"
"19506","Sylvia communis","TL",122.50409138772,"Pyrenees","Serengeti2"
"19507","Sylvia communis","OI",21.3771402739515,"Pyrenees","Serengeti2"
"19508","Sylvia communis","within_module_degree",-0.307615536020841,"Pyrenees","Serengeti2"
"19509","Sylvia communis","among_module_conn",0.545519485804419,"Pyrenees","Serengeti2"
"19510","Sylvia communis","position1",41.6,"Pyrenees","Serengeti2"
"19511","Sylvia communis","position2",125.66,"Pyrenees","Serengeti2"
"19512","Sylvia communis","position3",298.07,"Pyrenees","Serengeti2"
"19513","Sylvia communis","position4",53.29,"Pyrenees","Serengeti2"
"19514","Sylvia communis","position5",1772.36,"Pyrenees","Serengeti2"
"19515","Sylvia communis","position6",567.45,"Pyrenees","Serengeti2"
"19516","Sylvia communis","position7",16.99,"Pyrenees","Serengeti2"
"19517","Sylvia communis","position8",161.22,"Pyrenees","Serengeti2"
"19518","Sylvia communis","position9",553.3,"Pyrenees","Serengeti2"
"19519","Sylvia communis","position10",3733.39,"Pyrenees","Serengeti2"
"19520","Sylvia communis","position11",78.93,"Pyrenees","Serengeti2"
"19521","Sylvia communis","position12",311.6,"Pyrenees","Serengeti2"
"19522","Sylvia communis","position13",890.07,"Pyrenees","Serengeti2"
"19523","Sylvia communis","position14",1025.76,"Pyrenees","Serengeti2"
"19524","Sylvia communis","position15",13.68,"Pyrenees","Serengeti2"
"19525","Sylvia communis","position16",292.94,"Pyrenees","Serengeti2"
"19526","Sylvia communis","position17",327.22,"Pyrenees","Serengeti2"
"19527","Sylvia communis","position18",84.95,"Pyrenees","Serengeti2"
"19528","Sylvia communis","position19",163.66,"Pyrenees","Serengeti2"
"19529","Sylvia communis","position20",21.45,"Pyrenees","Serengeti2"
"19530","Sylvia communis","position21",144.13,"Pyrenees","Serengeti2"
"19531","Sylvia communis","position22",24.44,"Pyrenees","Serengeti2"
"19532","Sylvia communis","position23",49.62,"Pyrenees","Serengeti2"
"19533","Sylvia communis","position24",111.51,"Pyrenees","Serengeti2"
"19534","Sylvia communis","position25",607.36,"Pyrenees","Serengeti2"
"19535","Sylvia communis","position26",115.5,"Pyrenees","Serengeti2"
"19536","Sylvia communis","position27",191.02,"Pyrenees","Serengeti2"
"19537","Sylvia communis","position28",562.15,"Pyrenees","Serengeti2"
"19538","Sylvia communis","position29",158.77,"Pyrenees","Serengeti2"
"19539","Sylvia communis","position30",27.16,"Pyrenees","Serengeti2"
"19540","Talpa europaea","indegree",88.49,"Pyrenees","Serengeti2"
"19541","Talpa europaea","outdegree",65.75,"Pyrenees","Serengeti2"
"19542","Talpa europaea","betweeness",119.478269232179,"Pyrenees","Serengeti2"
"19543","Talpa europaea","closeness",0.598981049283897,"Pyrenees","Serengeti2"
"19544","Talpa europaea","eigen",0.526644437329697,"Pyrenees","Serengeti2"
"19545","Talpa europaea","TL",122.139654908083,"Pyrenees","Serengeti2"
"19546","Talpa europaea","OI",61.0785390332431,"Pyrenees","Serengeti2"
"19547","Talpa europaea","within_module_degree",-0.134288561536229,"Pyrenees","Serengeti2"
"19548","Talpa europaea","among_module_conn",0.562617350729142,"Pyrenees","Serengeti2"
"19549","Talpa europaea","position1",238.13,"Pyrenees","Serengeti2"
"19550","Talpa europaea","position2",261.08,"Pyrenees","Serengeti2"
"19551","Talpa europaea","position3",176.64,"Pyrenees","Serengeti2"
"19552","Talpa europaea","position4",1099.9,"Pyrenees","Serengeti2"
"19553","Talpa europaea","position5",542.11,"Pyrenees","Serengeti2"
"19554","Talpa europaea","position6",1011.18,"Pyrenees","Serengeti2"
"19555","Talpa europaea","position7",45.3,"Pyrenees","Serengeti2"
"19556","Talpa europaea","position8",716.96,"Pyrenees","Serengeti2"
"19557","Talpa europaea","position9",177.05,"Pyrenees","Serengeti2"
"19558","Talpa europaea","position10",1994.86,"Pyrenees","Serengeti2"
"19559","Talpa europaea","position11",1382.35,"Pyrenees","Serengeti2"
"19560","Talpa europaea","position12",1288.46,"Pyrenees","Serengeti2"
"19561","Talpa europaea","position13",338.04,"Pyrenees","Serengeti2"
"19562","Talpa europaea","position14",269.42,"Pyrenees","Serengeti2"
"19563","Talpa europaea","position15",387.07,"Pyrenees","Serengeti2"
"19564","Talpa europaea","position16",309.02,"Pyrenees","Serengeti2"
"19565","Talpa europaea","position17",317.41,"Pyrenees","Serengeti2"
"19566","Talpa europaea","position18",459.17,"Pyrenees","Serengeti2"
"19567","Talpa europaea","position19",86.14,"Pyrenees","Serengeti2"
"19568","Talpa europaea","position20",162.12,"Pyrenees","Serengeti2"
"19569","Talpa europaea","position21",128.73,"Pyrenees","Serengeti2"
"19570","Talpa europaea","position22",155.17,"Pyrenees","Serengeti2"
"19571","Talpa europaea","position23",135.16,"Pyrenees","Serengeti2"
"19572","Talpa europaea","position24",77.09,"Pyrenees","Serengeti2"
"19573","Talpa europaea","position25",362.07,"Pyrenees","Serengeti2"
"19574","Talpa europaea","position26",531.04,"Pyrenees","Serengeti2"
"19575","Talpa europaea","position27",259.36,"Pyrenees","Serengeti2"
"19576","Talpa europaea","position28",220.95,"Pyrenees","Serengeti2"
"19577","Talpa europaea","position29",170.36,"Pyrenees","Serengeti2"
"19578","Talpa europaea","position30",67.21,"Pyrenees","Serengeti2"
"19579","Tarentola mauritanica","indegree",94.89,"Pyrenees","Serengeti2"
"19580","Tarentola mauritanica","outdegree",109.44,"Pyrenees","Serengeti2"
"19581","Tarentola mauritanica","betweeness",340.597983077116,"Pyrenees","Serengeti2"
"19582","Tarentola mauritanica","closeness",0.724018907568801,"Pyrenees","Serengeti2"
"19583","Tarentola mauritanica","eigen",0.689058307913452,"Pyrenees","Serengeti2"
"19584","Tarentola mauritanica","TL",121.193602440168,"Pyrenees","Serengeti2"
"19585","Tarentola mauritanica","OI",65.2409830872402,"Pyrenees","Serengeti2"
"19586","Tarentola mauritanica","within_module_degree",0.514887986067659,"Pyrenees","Serengeti2"
"19587","Tarentola mauritanica","among_module_conn",0.553616894794569,"Pyrenees","Serengeti2"
"19588","Tarentola mauritanica","position1",71.59,"Pyrenees","Serengeti2"
"19589","Tarentola mauritanica","position2",203.7,"Pyrenees","Serengeti2"
"19590","Tarentola mauritanica","position3",200.57,"Pyrenees","Serengeti2"
"19591","Tarentola mauritanica","position4",244.13,"Pyrenees","Serengeti2"
"19592","Tarentola mauritanica","position5",1107.77,"Pyrenees","Serengeti2"
"19593","Tarentola mauritanica","position6",783.64,"Pyrenees","Serengeti2"
"19594","Tarentola mauritanica","position7",26.52,"Pyrenees","Serengeti2"
"19595","Tarentola mauritanica","position8",151.72,"Pyrenees","Serengeti2"
"19596","Tarentola mauritanica","position9",377.95,"Pyrenees","Serengeti2"
"19597","Tarentola mauritanica","position10",1841.36,"Pyrenees","Serengeti2"
"19598","Tarentola mauritanica","position11",995.46,"Pyrenees","Serengeti2"
"19599","Tarentola mauritanica","position12",1541.14,"Pyrenees","Serengeti2"
"19600","Tarentola mauritanica","position13",517.55,"Pyrenees","Serengeti2"
"19601","Tarentola mauritanica","position14",943.75,"Pyrenees","Serengeti2"
"19602","Tarentola mauritanica","position15",26.3,"Pyrenees","Serengeti2"
"19603","Tarentola mauritanica","position16",306.99,"Pyrenees","Serengeti2"
"19604","Tarentola mauritanica","position17",205.03,"Pyrenees","Serengeti2"
"19605","Tarentola mauritanica","position18",832.5,"Pyrenees","Serengeti2"
"19606","Tarentola mauritanica","position19",242.16,"Pyrenees","Serengeti2"
"19607","Tarentola mauritanica","position20",20.98,"Pyrenees","Serengeti2"
"19608","Tarentola mauritanica","position21",139.04,"Pyrenees","Serengeti2"
"19609","Tarentola mauritanica","position22",156.08,"Pyrenees","Serengeti2"
"19610","Tarentola mauritanica","position23",62.34,"Pyrenees","Serengeti2"
"19611","Tarentola mauritanica","position24",143.45,"Pyrenees","Serengeti2"
"19612","Tarentola mauritanica","position25",1128.62,"Pyrenees","Serengeti2"
"19613","Tarentola mauritanica","position26",265.94,"Pyrenees","Serengeti2"
"19614","Tarentola mauritanica","position27",1333.56,"Pyrenees","Serengeti2"
"19615","Tarentola mauritanica","position28",418.81,"Pyrenees","Serengeti2"
"19616","Tarentola mauritanica","position29",80.94,"Pyrenees","Serengeti2"
"19617","Tarentola mauritanica","position30",336.5,"Pyrenees","Serengeti2"
"19618","Tetrao urogallus","indegree",43.05,"Pyrenees","Serengeti2"
"19619","Tetrao urogallus","outdegree",46.69,"Pyrenees","Serengeti2"
"19620","Tetrao urogallus","betweeness",65.5062131397856,"Pyrenees","Serengeti2"
"19621","Tetrao urogallus","closeness",0.555225645203708,"Pyrenees","Serengeti2"
"19622","Tetrao urogallus","eigen",0.309328294167866,"Pyrenees","Serengeti2"
"19623","Tetrao urogallus","TL",116.213871408919,"Pyrenees","Serengeti2"
"19624","Tetrao urogallus","OI",127.262035693896,"Pyrenees","Serengeti2"
"19625","Tetrao urogallus","within_module_degree",-0.666763761958838,"Pyrenees","Serengeti2"
"19626","Tetrao urogallus","among_module_conn",0.453593442479295,"Pyrenees","Serengeti2"
"19627","Tetrao urogallus","position1",255.33,"Pyrenees","Serengeti2"
"19628","Tetrao urogallus","position2",230.72,"Pyrenees","Serengeti2"
"19629","Tetrao urogallus","position3",316.75,"Pyrenees","Serengeti2"
"19630","Tetrao urogallus","position4",572.57,"Pyrenees","Serengeti2"
"19631","Tetrao urogallus","position5",418.44,"Pyrenees","Serengeti2"
"19632","Tetrao urogallus","position6",539.85,"Pyrenees","Serengeti2"
"19633","Tetrao urogallus","position7",44.11,"Pyrenees","Serengeti2"
"19634","Tetrao urogallus","position8",826.99,"Pyrenees","Serengeti2"
"19635","Tetrao urogallus","position9",145.94,"Pyrenees","Serengeti2"
"19636","Tetrao urogallus","position10",2350.13,"Pyrenees","Serengeti2"
"19637","Tetrao urogallus","position11",575.26,"Pyrenees","Serengeti2"
"19638","Tetrao urogallus","position12",328.53,"Pyrenees","Serengeti2"
"19639","Tetrao urogallus","position13",320.15,"Pyrenees","Serengeti2"
"19640","Tetrao urogallus","position14",78.58,"Pyrenees","Serengeti2"
"19641","Tetrao urogallus","position15",256.2,"Pyrenees","Serengeti2"
"19642","Tetrao urogallus","position16",255.07,"Pyrenees","Serengeti2"
"19643","Tetrao urogallus","position17",633.47,"Pyrenees","Serengeti2"
"19644","Tetrao urogallus","position18",112.54,"Pyrenees","Serengeti2"
"19645","Tetrao urogallus","position19",41.8,"Pyrenees","Serengeti2"
"19646","Tetrao urogallus","position20",255.8,"Pyrenees","Serengeti2"
"19647","Tetrao urogallus","position21",72.5,"Pyrenees","Serengeti2"
"19648","Tetrao urogallus","position22",58.15,"Pyrenees","Serengeti2"
"19649","Tetrao urogallus","position23",99.48,"Pyrenees","Serengeti2"
"19650","Tetrao urogallus","position24",53.25,"Pyrenees","Serengeti2"
"19651","Tetrao urogallus","position25",49.49,"Pyrenees","Serengeti2"
"19652","Tetrao urogallus","position26",147.3,"Pyrenees","Serengeti2"
"19653","Tetrao urogallus","position27",36.56,"Pyrenees","Serengeti2"
"19654","Tetrao urogallus","position28",110.56,"Pyrenees","Serengeti2"
"19655","Tetrao urogallus","position29",128.53,"Pyrenees","Serengeti2"
"19656","Tetrao urogallus","position30",15.19,"Pyrenees","Serengeti2"
"19657","Timon lepidus","indegree",94.52,"Pyrenees","Serengeti2"
"19658","Timon lepidus","outdegree",78.17,"Pyrenees","Serengeti2"
"19659","Timon lepidus","betweeness",167.433118222133,"Pyrenees","Serengeti2"
"19660","Timon lepidus","closeness",0.629535892678201,"Pyrenees","Serengeti2"
"19661","Timon lepidus","eigen",0.593872759673693,"Pyrenees","Serengeti2"
"19662","Timon lepidus","TL",119.296447822685,"Pyrenees","Serengeti2"
"19663","Timon lepidus","OI",36.3917215087803,"Pyrenees","Serengeti2"
"19664","Timon lepidus","within_module_degree",0.21607560780454,"Pyrenees","Serengeti2"
"19665","Timon lepidus","among_module_conn",0.55967858385794,"Pyrenees","Serengeti2"
"19666","Timon lepidus","position1",141.21,"Pyrenees","Serengeti2"
"19667","Timon lepidus","position2",208.3,"Pyrenees","Serengeti2"
"19668","Timon lepidus","position3",183.31,"Pyrenees","Serengeti2"
"19669","Timon lepidus","position4",843.78,"Pyrenees","Serengeti2"
"19670","Timon lepidus","position5",679.45,"Pyrenees","Serengeti2"
"19671","Timon lepidus","position6",927.67,"Pyrenees","Serengeti2"
"19672","Timon lepidus","position7",24.28,"Pyrenees","Serengeti2"
"19673","Timon lepidus","position8",404.98,"Pyrenees","Serengeti2"
"19674","Timon lepidus","position9",216.3,"Pyrenees","Serengeti2"
"19675","Timon lepidus","position10",1919.76,"Pyrenees","Serengeti2"
"19676","Timon lepidus","position11",1593.91,"Pyrenees","Serengeti2"
"19677","Timon lepidus","position12",1808.21,"Pyrenees","Serengeti2"
"19678","Timon lepidus","position13",411.69,"Pyrenees","Serengeti2"
"19679","Timon lepidus","position14",362.15,"Pyrenees","Serengeti2"
"19680","Timon lepidus","position15",218.16,"Pyrenees","Serengeti2"
"19681","Timon lepidus","position16",280.57,"Pyrenees","Serengeti2"
"19682","Timon lepidus","position17",362.04,"Pyrenees","Serengeti2"
"19683","Timon lepidus","position18",606.88,"Pyrenees","Serengeti2"
"19684","Timon lepidus","position19",85.27,"Pyrenees","Serengeti2"
"19685","Timon lepidus","position20",84.04,"Pyrenees","Serengeti2"
"19686","Timon lepidus","position21",115.57,"Pyrenees","Serengeti2"
"19687","Timon lepidus","position22",177.81,"Pyrenees","Serengeti2"
"19688","Timon lepidus","position23",96.36,"Pyrenees","Serengeti2"
"19689","Timon lepidus","position24",66.21,"Pyrenees","Serengeti2"
"19690","Timon lepidus","position25",602.16,"Pyrenees","Serengeti2"
"19691","Timon lepidus","position26",459.99,"Pyrenees","Serengeti2"
"19692","Timon lepidus","position27",569.94,"Pyrenees","Serengeti2"
"19693","Timon lepidus","position28",249.79,"Pyrenees","Serengeti2"
"19694","Timon lepidus","position29",136.88,"Pyrenees","Serengeti2"
"19695","Timon lepidus","position30",133.47,"Pyrenees","Serengeti2"
"19696","Tringa nebularia","indegree",58.51,"Pyrenees","Serengeti2"
"19697","Tringa nebularia","outdegree",56,"Pyrenees","Serengeti2"
"19698","Tringa nebularia","betweeness",39.3576661248641,"Pyrenees","Serengeti2"
"19699","Tringa nebularia","closeness",0.574739295735825,"Pyrenees","Serengeti2"
"19700","Tringa nebularia","eigen",0.413297062488804,"Pyrenees","Serengeti2"
"19701","Tringa nebularia","TL",120.546247628322,"Pyrenees","Serengeti2"
"19702","Tringa nebularia","OI",163.547819804898,"Pyrenees","Serengeti2"
"19703","Tringa nebularia","within_module_degree",-0.523936624149596,"Pyrenees","Serengeti2"
"19704","Tringa nebularia","among_module_conn",0.54537183307554,"Pyrenees","Serengeti2"
"19705","Tringa nebularia","position1",353.41,"Pyrenees","Serengeti2"
"19706","Tringa nebularia","position2",143.85,"Pyrenees","Serengeti2"
"19707","Tringa nebularia","position3",177.23,"Pyrenees","Serengeti2"
"19708","Tringa nebularia","position4",688.75,"Pyrenees","Serengeti2"
"19709","Tringa nebularia","position5",381.37,"Pyrenees","Serengeti2"
"19710","Tringa nebularia","position6",772.95,"Pyrenees","Serengeti2"
"19711","Tringa nebularia","position7",39.75,"Pyrenees","Serengeti2"
"19712","Tringa nebularia","position8",665.82,"Pyrenees","Serengeti2"
"19713","Tringa nebularia","position9",60.33,"Pyrenees","Serengeti2"
"19714","Tringa nebularia","position10",2769.75,"Pyrenees","Serengeti2"
"19715","Tringa nebularia","position11",751.78,"Pyrenees","Serengeti2"
"19716","Tringa nebularia","position12",765.55,"Pyrenees","Serengeti2"
"19717","Tringa nebularia","position13",484.93,"Pyrenees","Serengeti2"
"19718","Tringa nebularia","position14",134.42,"Pyrenees","Serengeti2"
"19719","Tringa nebularia","position15",228.07,"Pyrenees","Serengeti2"
"19720","Tringa nebularia","position16",516.22,"Pyrenees","Serengeti2"
"19721","Tringa nebularia","position17",581.57,"Pyrenees","Serengeti2"
"19722","Tringa nebularia","position18",141.81,"Pyrenees","Serengeti2"
"19723","Tringa nebularia","position19",27.84,"Pyrenees","Serengeti2"
"19724","Tringa nebularia","position20",160.64,"Pyrenees","Serengeti2"
"19725","Tringa nebularia","position21",83.04,"Pyrenees","Serengeti2"
"19726","Tringa nebularia","position22",51.29,"Pyrenees","Serengeti2"
"19727","Tringa nebularia","position23",113.12,"Pyrenees","Serengeti2"
"19728","Tringa nebularia","position24",74.34,"Pyrenees","Serengeti2"
"19729","Tringa nebularia","position25",199.21,"Pyrenees","Serengeti2"
"19730","Tringa nebularia","position26",274.81,"Pyrenees","Serengeti2"
"19731","Tringa nebularia","position27",99.91,"Pyrenees","Serengeti2"
"19732","Tringa nebularia","position28",238.14,"Pyrenees","Serengeti2"
"19733","Tringa nebularia","position29",210.85,"Pyrenees","Serengeti2"
"19734","Tringa nebularia","position30",13.09,"Pyrenees","Serengeti2"
"19735","Tringa totanus","indegree",55.58,"Pyrenees","Serengeti2"
"19736","Tringa totanus","outdegree",61.05,"Pyrenees","Serengeti2"
"19737","Tringa totanus","betweeness",55.4287258262834,"Pyrenees","Serengeti2"
"19738","Tringa totanus","closeness",0.585524851590548,"Pyrenees","Serengeti2"
"19739","Tringa totanus","eigen",0.422828287113705,"Pyrenees","Serengeti2"
"19740","Tringa totanus","TL",120.655422684113,"Pyrenees","Serengeti2"
"19741","Tringa totanus","OI",158.900820999626,"Pyrenees","Serengeti2"
"19742","Tringa totanus","within_module_degree",-0.552794858565161,"Pyrenees","Serengeti2"
"19743","Tringa totanus","among_module_conn",0.555759622176939,"Pyrenees","Serengeti2"
"19744","Tringa totanus","position1",331.44,"Pyrenees","Serengeti2"
"19745","Tringa totanus","position2",163.91,"Pyrenees","Serengeti2"
"19746","Tringa totanus","position3",196.58,"Pyrenees","Serengeti2"
"19747","Tringa totanus","position4",533.67,"Pyrenees","Serengeti2"
"19748","Tringa totanus","position5",467.12,"Pyrenees","Serengeti2"
"19749","Tringa totanus","position6",785.83,"Pyrenees","Serengeti2"
"19750","Tringa totanus","position7",54.98,"Pyrenees","Serengeti2"
"19751","Tringa totanus","position8",617.11,"Pyrenees","Serengeti2"
"19752","Tringa totanus","position9",77.46,"Pyrenees","Serengeti2"
"19753","Tringa totanus","position10",2884.92,"Pyrenees","Serengeti2"
"19754","Tringa totanus","position11",610.94,"Pyrenees","Serengeti2"
"19755","Tringa totanus","position12",700.39,"Pyrenees","Serengeti2"
"19756","Tringa totanus","position13",531.92,"Pyrenees","Serengeti2"
"19757","Tringa totanus","position14",184.49,"Pyrenees","Serengeti2"
"19758","Tringa totanus","position15",179.85,"Pyrenees","Serengeti2"
"19759","Tringa totanus","position16",565.49,"Pyrenees","Serengeti2"
